"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Solar [MW] Intraday / BZN|DE-AT-LU","Generation - Solar [MW] Current / BZN|DE-AT-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Offshore [MW] Current / BZN|DE-AT-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Onshore [MW] Current / BZN|DE-AT-LU"
"03.01.2018 17:45 - 03.01.2018 18:00","8","0","0","3389","3193","3067","37717","37383","22991"
"03.01.2018 18:00 - 03.01.2018 18:15","8","0","0","3390","3332","3199","37784","37373","22995"
"03.01.2018 18:15 - 03.01.2018 18:30","8","0","0","3395","3438","3317","37830","37273","22958"
"03.01.2018 18:30 - 03.01.2018 18:45","8","0","0","3398","3484","3371","37891","37244","23151"
"03.01.2018 18:45 - 03.01.2018 19:00","8","0","0","3401","3565","3459","37982","37397","23294"
"03.01.2018 19:00 - 03.01.2018 19:15","0","0","0","3410","3620","3518","38047","37345","23381"
"03.01.2018 19:15 - 03.01.2018 19:30","0","0","0","3400","3700","3603","38065","37281","23309"
"03.01.2018 19:30 - 03.01.2018 19:45","0","0","0","3392","3703","3612","38081","37220","23370"
"03.01.2018 19:45 - 03.01.2018 20:00","0","0","0","3393","3643","3557","38068","37075","23412"
"03.01.2018 20:00 - 03.01.2018 20:15","0","0","0","3390","3607","3525","38026","37214","23643"
"03.01.2018 20:15 - 03.01.2018 20:30","0","0","0","3390","3517","3441","37953","37400","23745"
"03.01.2018 20:30 - 03.01.2018 20:45","0","0","0","3390","3496","3450","37875","37412","23699"
"03.01.2018 20:45 - 03.01.2018 21:00","0","0","0","3388","3517","3476","37808","37458","23533"
"03.01.2018 21:00 - 03.01.2018 21:15","0","0","0","3383","3525","3488","37730","37423","23508"
"03.01.2018 21:15 - 03.01.2018 21:30","0","0","0","3378","3497","3465","37632","37361","23627"
"03.01.2018 21:30 - 03.01.2018 21:45","0","0","0","3371","3503","3475","37530","37291","23670"
"03.01.2018 21:45 - 03.01.2018 22:00","0","0","0","3364","3508","3486","37454","37218","23779"
"03.01.2018 22:00 - 03.01.2018 22:15","0","0","0","3359","3515","3496","37394","37181","23801"
"03.01.2018 22:15 - 03.01.2018 22:30","0","0","0","3346","3525","3462","37324","37109","23680"
"03.01.2018 22:30 - 03.01.2018 22:45","0","0","0","3335","3535","3471","37254","37034","23192"
"03.01.2018 22:45 - 03.01.2018 23:00","0","0","0","3326","3549","3488","37160","36963","22692"
"03.01.2018 23:00 - 03.01.2018 23:15","0","0","0","3316","3560","3520","37056","36884","22765"
"03.01.2018 23:15 - 03.01.2018 23:30","0","0","0","3303","3568","3595","36951","36782","22804"
"03.01.2018 23:30 - 03.01.2018 23:45","0","0","0","3293","3571","3566","36845","36673","22836"
"03.01.2018 23:45 - 04.01.2018 00:00","0","0","0","3284","3576","3574","36724","36562","22827"
"04.01.2018 00:00 - 04.01.2018 00:15","0","0","0","3654","3744","3709","38570","37034","22753"
"04.01.2018 00:15 - 04.01.2018 00:30","0","0","0","3647","3797","3761","38396","36709","22571"
"04.01.2018 00:30 - 04.01.2018 00:45","0","0","0","3640","3794","3758","38220","36641","22426"
"04.01.2018 00:45 - 04.01.2018 01:00","0","0","0","3633","3787","3750","38040","36520","22070"
"04.01.2018 01:00 - 04.01.2018 01:15","0","0","0","3512","3436","3397","37798","36162","21982"
"04.01.2018 01:15 - 04.01.2018 01:30","0","0","0","3484","3428","3389","37613","36072","21949"
"04.01.2018 01:30 - 04.01.2018 01:45","0","0","0","3453","3395","3356","37422","35930","21843"
"04.01.2018 01:45 - 04.01.2018 02:00","0","0","0","3423","3363","3324","37240","35831","21838"
"04.01.2018 02:00 - 04.01.2018 02:15","0","0","0","3386","3315","3276","37053","35583","21638"
"04.01.2018 02:15 - 04.01.2018 02:30","0","0","0","3335","3243","3203","36856","35268","21437"
"04.01.2018 02:30 - 04.01.2018 02:45","0","0","0","3282","3187","3145","36658","34909","21117"
"04.01.2018 02:45 - 04.01.2018 03:00","0","0","0","3233","3114","3070","36456","34673","20858"
"04.01.2018 03:00 - 04.01.2018 03:15","0","0","0","3176","3001","2955","36225","34424","20571"
"04.01.2018 03:15 - 04.01.2018 03:30","0","0","0","3114","2886","2838","35971","34198","20367"
"04.01.2018 03:30 - 04.01.2018 03:45","0","0","0","3048","2887","2837","35715","34031","20218"
"04.01.2018 03:45 - 04.01.2018 04:00","0","0","0","2982","2776","2724","35416","33553","19676"
"04.01.2018 04:00 - 04.01.2018 04:15","0","0","0","2907","2685","2631","35125","33265","19422"
"04.01.2018 04:15 - 04.01.2018 04:30","0","0","0","2826","2705","2648","34705","32786","19161"
"04.01.2018 04:30 - 04.01.2018 04:45","0","0","0","2743","2573","2514","34265","32284","18807"
"04.01.2018 04:45 - 04.01.2018 05:00","0","0","0","2659","2446","2383","33813","31654","18372"
"04.01.2018 05:00 - 04.01.2018 05:15","0","0","0","2563","2333","2267","33373","31134","17799"
"04.01.2018 05:15 - 04.01.2018 05:30","0","0","0","2470","2301","2236","32941","30546","17166"
"04.01.2018 05:30 - 04.01.2018 05:45","0","0","0","2375","2116","2052","32523","30026","16840"
"04.01.2018 05:45 - 04.01.2018 06:00","0","0","0","2285","1932","1868","32087","29508","16508"
"04.01.2018 06:00 - 04.01.2018 06:15","0","0","0","2186","1728","1664","31633","29015","16204"
"04.01.2018 06:15 - 04.01.2018 06:30","0","0","0","2084","1496","1432","31064","28443","15783"
"04.01.2018 06:30 - 04.01.2018 06:45","0","0","0","1979","1360","1297","30497","27797","15242"
"04.01.2018 06:45 - 04.01.2018 07:00","0","0","0","1876","1284","1222","29913","27244","15107"
"04.01.2018 07:00 - 04.01.2018 07:15","8","0","0","1767","1175","1113","29342","26700","14804"
"04.01.2018 07:15 - 04.01.2018 07:30","8","0","0","1679","1057","993","28717","26096","14417"
"04.01.2018 07:30 - 04.01.2018 07:45","8","0","0","1587","1011","915","28088","25367","14362"
"04.01.2018 07:45 - 04.01.2018 08:00","8","0","0","1492","953","849","27439","24667","14106"
"04.01.2018 08:00 - 04.01.2018 08:15","17","5","1","1406","913","799","26791","23950","13879"
"04.01.2018 08:15 - 04.01.2018 08:30","40","21","7","1325","843","725","26143","23387","13553"
"04.01.2018 08:30 - 04.01.2018 08:45","107","83","30","1247","793","663","25484","22851","13316"
"04.01.2018 08:45 - 04.01.2018 09:00","196","174","79","1165","802","666","24846","22307","12912"
"04.01.2018 09:00 - 04.01.2018 09:15","319","296","173","1097","805","663","24248","21950","12569"
"04.01.2018 09:15 - 04.01.2018 09:30","477","462","272","1039","881","742","23697","21444","12041"
"04.01.2018 09:30 - 04.01.2018 09:45","653","623","429","985","858","720","23130","20876","11351"
"04.01.2018 09:45 - 04.01.2018 10:00","840","829","535","932","844","706","22559","20545","10867"
"04.01.2018 10:00 - 04.01.2018 10:15","1023","989","631","901","843","703","21975","19569","10582"
"04.01.2018 10:15 - 04.01.2018 10:30","1198","1190","728","864","875","729","21447","19228","10147"
"04.01.2018 10:30 - 04.01.2018 10:45","1365","1382","832","830","831","678","20909","18736","9773"
"04.01.2018 10:45 - 04.01.2018 11:00","1504","1468","910","793","776","613","20345","18328","9464"
"04.01.2018 11:00 - 04.01.2018 11:15","1620","1574","992","764","770","597","19806","17940","9161"
"04.01.2018 11:15 - 04.01.2018 11:30","1710","1643","1067","742","750","575","19313","17597","9122"
"04.01.2018 11:30 - 04.01.2018 11:45","1772","1716","1077","720","756","580","18823","17409","8945"
"04.01.2018 11:45 - 04.01.2018 12:00","1819","1726","1093","695","768","591","18337","16845","8638"
"04.01.2018 12:00 - 04.01.2018 12:15","1831","1732","1069","675","790","611","17844","16693","8317"
"04.01.2018 12:15 - 04.01.2018 12:30","1809","1657","1040","656","748","572","17302","16373","8212"
"04.01.2018 12:30 - 04.01.2018 12:45","1768","1578","989","640","756","582","16755","15981","7918"
"04.01.2018 12:45 - 04.01.2018 13:00","1712","1495","940","626","797","626","16277","15540","7627"
"04.01.2018 13:00 - 04.01.2018 13:15","1637","1398","841","608","778","604","15770","15145","7395"
"04.01.2018 13:15 - 04.01.2018 13:30","1544","1287","770","590","746","583","15462","14755","7457"
"04.01.2018 13:30 - 04.01.2018 13:45","1425","1184","681","573","776","621","15116","14373","7499"
"04.01.2018 13:45 - 04.01.2018 14:00","1293","1072","612","553","765","618","14793","14054","7607"
"04.01.2018 14:00 - 04.01.2018 14:15","1146","983","539","539","761","620","14511","13773","7608"
"04.01.2018 14:15 - 04.01.2018 14:30","993","857","468","529","683","559","14210","13506","7674"
"04.01.2018 14:30 - 04.01.2018 14:45","828","721","402","514","628","516","13910","13303","7710"
"04.01.2018 14:45 - 04.01.2018 15:00","666","574","335","503","584","483","13588","13057","7603"
"04.01.2018 15:00 - 04.01.2018 15:15","512","438","273","490","542","449","13332","12810","7488"
"04.01.2018 15:15 - 04.01.2018 15:30","370","300","205","495","414","324","13148","12650","7697"
"04.01.2018 15:30 - 04.01.2018 15:45","245","173","132","491","417","329","12968","12563","7896"
"04.01.2018 15:45 - 04.01.2018 16:00","139","85","72","494","401","314","12839","12532","8022"
"04.01.2018 16:00 - 04.01.2018 16:15","72","37","25","499","392","305","12812","12670","8131"
"04.01.2018 16:15 - 04.01.2018 16:30","37","15","5","485","373","291","12883","13002","8277"
"04.01.2018 16:30 - 04.01.2018 16:45","21","5","1","473","356","279","12961","13271","8608"
"04.01.2018 16:45 - 04.01.2018 17:00","11","1","0","464","352","279","13035","13561","8850"
"04.01.2018 17:00 - 04.01.2018 17:15","8","0","0","457","354","285","13217","13927","9182"
"04.01.2018 17:15 - 04.01.2018 17:30","8","0","0","443","339","275","13496","14339","9566"
"04.01.2018 17:30 - 04.01.2018 17:45","8","0","0","431","354","294","13773","14740","9955"
"04.01.2018 17:45 - 04.01.2018 18:00","8","0","0","419","378","322","14051","15184","10289"
"04.01.2018 18:00 - 04.01.2018 18:15","8","0","0","408","419","367","14298","15586","10667"
"04.01.2018 18:15 - 04.01.2018 18:30","8","0","0","406","411","364","14572","15984","11101"
"04.01.2018 18:30 - 04.01.2018 18:45","8","0","0","407","433","392","14850","16493","11510"
"04.01.2018 18:45 - 04.01.2018 19:00","8","0","0","411","484","448","15105","16971","11781"
"04.01.2018 19:00 - 04.01.2018 19:15","0","0","0","415","507","476","15340","17398","12231"
"04.01.2018 19:15 - 04.01.2018 19:30","0","0","0","426","646","615","15570","17880","12458"
"04.01.2018 19:30 - 04.01.2018 19:45","0","0","0","437","719","686","15810","18315","12653"
"04.01.2018 19:45 - 04.01.2018 20:00","0","0","0","449","849","817","16053","18706","12882"
"04.01.2018 20:00 - 04.01.2018 20:15","0","0","0","469","933","903","16370","19260","13233"
"04.01.2018 20:15 - 04.01.2018 20:30","0","0","0","505","1019","988","16749","19891","13653"
"04.01.2018 20:30 - 04.01.2018 20:45","0","0","0","542","1039","1007","17119","20475","13978"
"04.01.2018 20:45 - 04.01.2018 21:00","0","0","0","580","1126","1096","17487","20928","14280"
"04.01.2018 21:00 - 04.01.2018 21:15","0","0","0","601","1229","1198","17888","21489","14663"
"04.01.2018 21:15 - 04.01.2018 21:30","0","0","0","629","1165","1135","18356","22134","15358"
"04.01.2018 21:30 - 04.01.2018 21:45","0","0","0","657","1213","1183","18843","22767","15763"
"04.01.2018 21:45 - 04.01.2018 22:00","0","0","0","678","1240","1211","19326","23384","16307"
"04.01.2018 22:00 - 04.01.2018 22:15","0","0","0","705","1263","1212","19770","23945","16714"
"04.01.2018 22:15 - 04.01.2018 22:30","0","0","0","747","1342","1311","20136","24520","17066"
"04.01.2018 22:30 - 04.01.2018 22:45","0","0","0","782","1432","1391","20506","25089","17371"
"04.01.2018 22:45 - 04.01.2018 23:00","0","0","0","824","1522","1496","20854","25663","17525"
"04.01.2018 23:00 - 04.01.2018 23:15","0","0","0","884","1637","1712","21264","26316","18029"
"04.01.2018 23:15 - 04.01.2018 23:30","0","0","0","934","1759","1829","21859","27093","18479"
"04.01.2018 23:30 - 04.01.2018 23:45","0","0","0","983","1892","2008","22493","27849","18912"
"04.01.2018 23:45 - 05.01.2018 00:00","0","0","0","1038","2021","2129","23119","28613","19277"
"05.01.2018 00:00 - 05.01.2018 00:15","0","0","0","2028","2439","2391","31886","28560","19690"
"05.01.2018 00:15 - 05.01.2018 00:30","0","0","0","2085","2852","2803","32274","29330","19923"
"05.01.2018 00:30 - 05.01.2018 00:45","0","0","0","2149","3001","2951","32672","29894","20175"
"05.01.2018 00:45 - 05.01.2018 01:00","0","0","0","2212","3119","3067","33086","30393","20750"
"05.01.2018 01:00 - 05.01.2018 01:15","0","0","0","2239","3129","3082","33408","32261","21241"
"05.01.2018 01:15 - 05.01.2018 01:30","0","0","0","2238","3296","3247","33626","32862","21547"
"05.01.2018 01:30 - 05.01.2018 01:45","0","0","0","2234","3389","3338","33848","33050","21520"
"05.01.2018 01:45 - 05.01.2018 02:00","0","0","0","2233","3445","3392","34035","33537","21646"
"05.01.2018 02:00 - 05.01.2018 02:15","0","0","0","2214","3449","3394","34109","33629","21664"
"05.01.2018 02:15 - 05.01.2018 02:30","0","0","0","2176","3485","3430","34124","33902","21674"
"05.01.2018 02:30 - 05.01.2018 02:45","0","0","0","2130","3258","3202","34140","34038","21577"
"05.01.2018 02:45 - 05.01.2018 03:00","0","0","0","2086","3230","3174","34123","34369","21637"
"05.01.2018 03:00 - 05.01.2018 03:15","0","0","0","2048","3142","3085","34069","34691","21695"
"05.01.2018 03:15 - 05.01.2018 03:30","0","0","0","2016","2998","2938","33874","34363","21335"
"05.01.2018 03:30 - 05.01.2018 03:45","0","0","0","1990","2942","2879","33663","34198","21062"
"05.01.2018 03:45 - 05.01.2018 04:00","0","0","0","1957","2898","2831","33431","34183","20894"
"05.01.2018 04:00 - 05.01.2018 04:15","0","0","0","1912","2766","2694","33193","34166","20610"
"05.01.2018 04:15 - 05.01.2018 04:30","0","0","0","1863","2653","2578","33057","33692","20624"
"05.01.2018 04:30 - 05.01.2018 04:45","0","0","0","1812","2549","2471","32917","33512","20593"
"05.01.2018 04:45 - 05.01.2018 05:00","0","0","0","1751","2501","2419","32726","33182","20497"
"05.01.2018 05:00 - 05.01.2018 05:15","0","0","0","1672","2369","2283","32488","32967","20382"
"05.01.2018 05:15 - 05.01.2018 05:30","0","0","0","1559","2349","2253","32261","32621","20090"
"05.01.2018 05:30 - 05.01.2018 05:45","0","0","0","1450","2175","2069","32019","32306","19855"
"05.01.2018 05:45 - 05.01.2018 06:00","0","0","0","1346","1998","1871","31726","32132","19753"
"05.01.2018 06:00 - 05.01.2018 06:15","0","0","0","1252","1841","1668","31444","31832","19677"
"05.01.2018 06:15 - 05.01.2018 06:30","0","0","0","1185","1680","1506","31159","31841","19522"
"05.01.2018 06:30 - 05.01.2018 06:45","0","0","0","1118","1597","1423","30864","31486","19178"
"05.01.2018 06:45 - 05.01.2018 07:00","0","0","0","1060","1500","1326","30532","31297","19371"
"05.01.2018 07:00 - 05.01.2018 07:15","8","0","0","993","1393","1219","30221","31218","19160"
"05.01.2018 07:15 - 05.01.2018 07:30","8","0","0","940","1197","1020","29803","30854","18773"
"05.01.2018 07:30 - 05.01.2018 07:45","8","0","0","878","989","895","29399","30425","18436"
"05.01.2018 07:45 - 05.01.2018 08:00","8","0","0","823","880","783","28991","29968","18298"
"05.01.2018 08:00 - 05.01.2018 08:15","19","13","2","774","751","650","28548","29595","18144"
"05.01.2018 08:15 - 05.01.2018 08:30","54","55","31","722","535","432","28107","29013","18020"
"05.01.2018 08:30 - 05.01.2018 08:45","152","199","127","674","486","381","27682","28312","17900"
"05.01.2018 08:45 - 05.01.2018 09:00","292","404","340","630","463","345","27238","27829","17384"
"05.01.2018 09:00 - 05.01.2018 09:15","492","681","659","588","419","298","26836","27458","16898"
"05.01.2018 09:15 - 05.01.2018 09:30","741","999","929","558","425","301","26464","27067","16588"
"05.01.2018 09:30 - 05.01.2018 09:45","1029","1380","1151","524","380","252","26078","26396","16143"
"05.01.2018 09:45 - 05.01.2018 10:00","1339","1791","1360","490","353","221","25681","25770","15734"
"05.01.2018 10:00 - 05.01.2018 10:15","1647","2208","1602","458","333","197","25272","24872","15217"
"05.01.2018 10:15 - 05.01.2018 10:30","1928","2575","1941","434","280","146","24890","24502","14751"
"05.01.2018 10:30 - 05.01.2018 10:45","2183","2873","2159","415","273","139","24503","24043","14037"
"05.01.2018 10:45 - 05.01.2018 11:00","2412","3079","2372","393","281","146","24124","23877","13445"
"05.01.2018 11:00 - 05.01.2018 11:15","2612","3271","2469","376","290","156","23701","23513","12753"
"05.01.2018 11:15 - 05.01.2018 11:30","2753","3416","2674","360","305","170","23282","23334","12259"
"05.01.2018 11:30 - 05.01.2018 11:45","2851","3408","2614","342","307","171","22843","23010","11623"
"05.01.2018 11:45 - 05.01.2018 12:00","2907","3361","2491","332","322","186","22399","22661","11060"
"05.01.2018 12:00 - 05.01.2018 12:15","2933","3237","2423","326","336","199","21997","22244","10446"
"05.01.2018 12:15 - 05.01.2018 12:30","2909","3123","2296","336","374","236","21592","21680","10042"
"05.01.2018 12:30 - 05.01.2018 12:45","2864","2960","2218","346","407","272","21184","21008","9633"
"05.01.2018 12:45 - 05.01.2018 13:00","2799","2836","2063","359","445","309","20776","20265","9134"
"05.01.2018 13:00 - 05.01.2018 13:15","2711","2669","1972","368","477","339","20386","19568","8630"
"05.01.2018 13:15 - 05.01.2018 13:30","2575","2463","1738","388","399","263","19980","18793","8028"
"05.01.2018 13:30 - 05.01.2018 13:45","2398","2195","1515","408","414","281","19570","18015","7434"
"05.01.2018 13:45 - 05.01.2018 14:00","2188","1964","1361","429","425","294","19135","17381","6881"
"05.01.2018 14:00 - 05.01.2018 14:15","1961","1712","1227","449","473","343","18688","16815","6320"
"05.01.2018 14:15 - 05.01.2018 14:30","1720","1477","1054","453","460","331","18103","16200","5782"
"05.01.2018 14:30 - 05.01.2018 14:45","1465","1267","874","456","464","336","17527","15583","5270"
"05.01.2018 14:45 - 05.01.2018 15:00","1199","1035","737","460","454","327","16920","14848","4893"
"05.01.2018 15:00 - 05.01.2018 15:15","934","788","580","466","458","332","16366","14102","4572"
"05.01.2018 15:15 - 05.01.2018 15:30","695","557","429","466","469","346","15914","13354","4286"
"05.01.2018 15:30 - 05.01.2018 15:45","480","356","290","467","410","290","15453","12825","4101"
"05.01.2018 15:45 - 05.01.2018 16:00","294","200","168","470","368","251","15016","12255","4118"
"05.01.2018 16:00 - 05.01.2018 16:15","137","93","66","474","335","221","14666","11609","4237"
"05.01.2018 16:15 - 05.01.2018 16:30","60","37","15","483","290","179","14384","11252","4500"
"05.01.2018 16:30 - 05.01.2018 16:45","30","11","2","493","334","226","14095","10980","4947"
"05.01.2018 16:45 - 05.01.2018 17:00","12","3","0","504","366","260","13885","10711","5048"
"05.01.2018 17:00 - 05.01.2018 17:15","9","0","0","514","376","273","13723","10470","5232"
"05.01.2018 17:15 - 05.01.2018 17:30","9","0","0","521","444","345","13634","10372","5436"
"05.01.2018 17:30 - 05.01.2018 17:45","9","0","0","528","411","315","13543","10256","5680"
"05.01.2018 17:45 - 05.01.2018 18:00","8","0","0","532","379","287","13473","10249","5806"
"05.01.2018 18:00 - 05.01.2018 18:15","8","0","0","536","392","304","13416","10230","5908"
"05.01.2018 18:15 - 05.01.2018 18:30","8","0","0","550","386","301","13378","10388","6003"
"05.01.2018 18:30 - 05.01.2018 18:45","8","0","0","563","404","322","13343","10357","6099"
"05.01.2018 18:45 - 05.01.2018 19:00","8","0","0","574","456","377","13326","10479","6124"
