Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-04-18;71,6381;72,0119;71,2031;71,9602;;
2019-04-17;72,0149;72,2606;71,5076;71,6057;;
2019-04-16;70,9155;71,7832;70,7743;71,7273;;
2019-04-15;71,3338;71,5164;70,8157;71,2492;;
2019-04-12;71,0798;71,8367;70,942;71,5662;;
2019-04-11;71,4561;71,5292;70,5866;70,9665;;
2019-04-10;70,7926;71,7667;70,7001;71,6203;;
2019-04-09;71,0667;71,3208;70,3594;70,6349;;
2019-04-08;70,6211;71,1729;70,4315;71,10;;
2019-04-05;69,2554;70,4609;68,9387;70,4417;;
2019-04-04;69,2437;70,0026;68,8986;69,2502;;
2019-04-03;69,7623;69,9375;68,8152;69,4191;;
2019-04-02;69,1719;69,5117;68,7118;69,4527;;
2019-04-01;68,248;69,1908;68,1185;69,0971;;
2019-03-29;67,18;68,2683;67,1772;67,6068;;
2019-03-28;66,9815;67,3043;65,9486;67,3026;;
2019-03-27;67,4899;67,6936;66,6545;67,2434;;
2019-03-26;66,8985;67,7463;66,885;67,4435;;
2019-03-25;66,3142;67,2571;66,1685;66,833;;
2019-03-22;67,6838;67,7312;65,988;66,6717;;
2019-03-21;68,345;68,4543;67,4257;67,4993;;
2019-03-20;67,6091;68,3033;67,0188;68,0333;;
2019-03-19;67,6378;68,1822;67,1652;67,6771;;
2019-03-18;67,1969;67,6821;66,7304;67,4554;;
2019-03-15;67,4096;67,6862;66,1591;67,0377;;
2019-03-14;67,7591;68,1167;67,0854;67,1837;;
2019-03-13;66,9591;67,7383;66,7695;67,6607;;
2019-03-12;66,7128;67,3795;66,4094;66,8169;;
2019-03-11;66,0798;66,7243;66,0138;66,5893;;
2019-03-08;65,7031;65,8168;64,0425;65,8044;;
2019-03-07;66,1154;66,9834;65,7815;66,147;;
2019-03-06;65,5555;66,1419;65,3137;65,9412;;
2019-03-05;65,4029;66,1725;65,0573;65,8767;;
2019-03-04;65,2625;66,3204;65,1057;65,6051;;
2019-03-01;67,0137;67,0343;64,6158;64,9414;;
2019-02-28;66,2894;66,7572;65,9129;66,3222;;
2019-02-27;65,6305;66,8656;65,4429;66,5167;;
2019-02-26;64,8349;65,7274;64,7195;65,519;;
2019-02-25;67,095;67,4907;64,7076;64,8055;;
2019-02-22;67,2724;67,8079;67,0748;67,1154;;
2019-02-21;67,1788;67,3476;66,8535;67,0903;;
2019-02-20;66,4493;67,4468;65,7378;67,05;;
2019-02-19;66,429;66,6234;65,6777;66,4765;;
2019-02-18;66,5896;66,8113;65,9136;66,5081;;
2019-02-15;64,8606;66,3818;64,436;66,3405;;
2019-02-14;64,2601;64,7738;63,3783;64,6375;;
2019-02-13;63,0485;63,9363;62,8462;63,6355;;
2019-02-12;61,7623;63,3043;61,7369;62,4252;;
2019-02-11;61,9052;62,2893;60,9408;61,4761;;
2019-02-08;61,3006;62,3511;61,0642;62,0732;;
2019-02-07;62,2759;62,8443;60,6529;61,6841;;
2019-02-06;61,8689;62,7682;61,0784;62,6276;;
2019-02-05;62,5962;63,0118;61,7456;61,9998;;
