timestamp,price,load_forecast,solar_forecast,wind_forecast,total_generation,net_import_export,load_forecast_ramp,solar_forecast_ramp,wind_forecast_ramp,total_generation_ramp,net_import_export_ramp,oil,natural_gas
2017-04-04 07:00:00,51.01,71036.25,1019.75,2535.5,61578.0,3413.0,6517.25,1000.5,-131.0,6317.0,-312.0,50.85252083333333,3.0693166666666665
2017-04-04 08:00:00,52.39,73802.75,4562.25,2248.75,66510.0,4314.0,2766.5,3542.5,-286.75,4932.0,901.0,50.85726666666667,3.067833333333333
2017-04-04 09:00:00,50.94,74544.5,9066.0,1855.75,69321.0,5554.0,741.75,4503.75,-393.0,2811.0,1240.0,50.8620125,3.06635
2017-04-04 10:00:00,43.3,75800.0,13358.25,1614.25,71044.0,7054.0,1255.5,4292.25,-241.5,1723.0,1500.0,50.86675833333333,3.0648666666666666
2017-04-04 11:00:00,42.33,76845.75,16679.75,1459.5,72264.0,7049.0,1045.75,3321.5,-154.75,1220.0,-5.0,50.87150416666667,3.0633833333333333
2017-04-04 12:00:00,39.16,76009.75,18490.75,1354.25,73186.0,8012.0,-836.0,1811.0,-105.25,922.0,963.0,50.87625,3.0618999999999996
2017-04-04 13:00:00,37.72,75244.0,18571.25,1313.25,71572.0,7376.0,-765.75,80.5,-41.0,-1614.0,-636.0,50.88099583333333,3.0604166666666663
2017-04-04 14:00:00,34.6,73266.0,17357.75,1388.0,68358.0,6690.0,-1978.0,-1213.5,74.75,-3214.0,-686.0,50.88574166666667,3.058933333333333
2017-04-04 15:00:00,34.45,71924.0,14937.0,1574.75,66729.0,6797.0,-1342.0,-2420.75,186.75,-1629.0,107.0,50.8904875,3.05745
2017-04-04 16:00:00,34.45,70309.0,11584.0,1739.5,63849.0,6594.0,-1615.0,-3353.0,164.75,-2880.0,-203.0,50.89523333333333,3.0559666666666665
2017-04-04 17:00:00,37.49,69654.25,7504.0,1989.0,61058.0,6470.0,-654.75,-4080.0,249.5,-2791.0,-124.0,50.89997916666667,3.054483333333333
2017-04-04 18:00:00,41.59,69915.5,3264.75,2355.75,59182.0,4779.0,261.25,-4239.25,366.75,-1876.0,-1691.0,50.904725,3.053
2017-04-04 19:00:00,45.26,70861.0,481.25,2851.5,58787.0,3415.0,945.5,-2783.5,495.75,-395.0,-1364.0,50.90947083333333,3.0515166666666667
2017-04-04 20:00:00,47.57,70135.25,2.5,3269.75,58444.0,3522.0,-725.75,-478.75,418.25,-343.0,107.0,50.91421666666667,3.0500333333333334
2017-04-04 21:00:00,40.07,66130.0,0.0,3574.75,57055.0,4576.0,-4005.25,-2.5,305.0,-1389.0,1054.0,50.9189625,3.0485499999999996
2017-04-04 22:00:00,38.91,62408.75,0.0,3793.5,55198.0,5858.0,-3721.25,0.0,218.75,-1857.0,1282.0,50.92370833333333,3.0470666666666664
2017-04-04 23:00:00,33.04,56959.0,0.0,3829.25,52472.0,7629.0,-5449.75,0.0,35.75,-2726.0,1771.0,50.92845416666667,3.045583333333333
2017-04-05 00:00:00,30.0,52852.75,0.0,3550.75,47388.0,6443.0,-4106.25,0.0,-278.5,-5084.0,-1186.0,50.9332,3.0441
2017-04-05 01:00:00,29.64,50546.25,0.0,3699.75,44938.0,5668.0,-2306.5,0.0,149.0,-2450.0,-775.0,50.956224999999996,3.0467166666666663
2017-04-05 02:00:00,28.39,49623.25,0.0,3969.5,44117.0,5773.0,-923.0,0.0,269.75,-821.0,105.0,50.97925,3.0493333333333332
2017-04-05 03:00:00,27.94,49904.0,0.0,4435.25,43385.0,4859.0,280.75,0.0,465.75,-732.0,-914.0,51.002275,3.0519499999999997
2017-04-05 04:00:00,27.49,51501.25,0.0,5003.25,44342.0,4592.0,1597.25,0.0,568.0,957.0,-267.0,51.0253,3.0545666666666667
2017-04-05 05:00:00,29.65,55674.75,0.0,5616.75,48675.0,5031.0,4173.5,0.0,613.5,4333.0,439.0,51.048325,3.057183333333333
2017-04-05 06:00:00,37.1,64464.0,28.0,6411.25,54737.0,3704.0,8789.25,28.0,794.5,6062.0,-1327.0,51.071349999999995,3.0598
2017-04-05 07:00:00,44.2,70885.25,1162.5,7369.0,61635.0,3170.0,6421.25,1134.5,957.75,6898.0,-534.0,51.094375,3.0624166666666666
2017-04-05 08:00:00,48.1,74300.5,4756.0,8082.0,67396.0,4479.0,3415.25,3593.5,713.0,5761.0,1309.0,51.117399999999996,3.065033333333333
2017-04-05 09:00:00,44.03,75093.75,9144.0,8499.0,70379.0,6205.0,793.25,4388.0,417.0,2983.0,1726.0,51.140425,3.06765
2017-04-05 10:00:00,39.02,76428.75,12976.75,9182.5,72076.0,7059.0,1335.0,3832.75,683.5,1697.0,854.0,51.16345,3.0702666666666665
2017-04-05 11:00:00,36.98,77522.0,15427.25,10376.75,73204.0,7281.0,1093.25,2450.5,1194.25,1128.0,222.0,51.186475,3.0728833333333334
2017-04-05 12:00:00,34.03,77017.75,16333.25,12072.75,73041.0,6894.0,-504.25,906.0,1696.0,-163.0,-387.0,51.2095,3.0755
2017-04-05 13:00:00,32.89,75830.0,15457.25,14299.25,72577.0,7426.0,-1187.75,-876.0,2226.5,-464.0,532.0,51.232524999999995,3.0781166666666664
2017-04-05 14:00:00,30.06,73605.75,13528.0,16898.5,70191.0,7450.0,-2224.25,-1929.25,2599.25,-2386.0,24.0,51.25555,3.0807333333333333
2017-04-05 15:00:00,29.53,72680.25,10959.0,19504.25,68918.0,7090.0,-925.5,-2569.0,2605.75,-1273.0,-360.0,51.278575,3.08335
2017-04-05 16:00:00,30.01,71541.0,8038.75,21815.75,66839.0,7186.0,-1139.25,-2920.25,2311.5,-2079.0,96.0,51.3016,3.0859666666666667
2017-04-05 17:00:00,30.06,70390.75,5034.25,23464.0,67127.0,6727.0,-1150.25,-3004.5,1648.25,288.0,-459.0,51.324625,3.0885833333333332
2017-04-05 18:00:00,29.9,70188.25,2251.75,23943.0,67727.0,6103.0,-202.5,-2782.5,479.0,600.0,-624.0,51.347649999999994,3.0912
2017-04-05 19:00:00,32.69,70520.5,378.0,24169.5,68338.0,5222.0,332.25,-1873.75,226.5,611.0,-881.0,51.370675,3.0938166666666667
2017-04-05 20:00:00,35.0,69557.5,2.75,24339.5,67111.0,5581.0,-963.0,-375.25,170.0,-1227.0,359.0,51.393699999999995,3.096433333333333
2017-04-05 21:00:00,29.93,65932.75,0.0,24485.5,64427.0,5878.0,-3624.75,-2.75,146.0,-2684.0,297.0,51.416725,3.09905
2017-04-05 22:00:00,27.87,61907.5,0.0,24802.0,60626.0,5916.0,-4025.25,0.0,316.5,-3801.0,38.0,51.43975,3.1016666666666666
2017-04-05 23:00:00,20.0,56336.75,0.0,24987.25,57806.0,7288.0,-5570.75,0.0,185.25,-2820.0,1372.0,51.462775,3.1042833333333335
2017-04-06 00:00:00,12.48,52663.75,0.0,24259.5,54481.0,7950.0,-3673.0,0.0,-727.75,-3325.0,662.0,51.4858,3.1069
2017-04-06 01:00:00,9.87,50414.0,0.0,23759.75,52050.0,7789.0,-2249.75,0.0,-499.75,-2431.0,-161.0,51.50556666666667,3.1047875
2017-04-06 02:00:00,9.04,49375.5,0.0,23233.75,50807.0,7302.0,-1038.5,0.0,-526.0,-1243.0,-487.0,51.52533333333333,3.102675
2017-04-06 03:00:00,14.9,49568.75,0.0,22602.25,50825.0,6939.0,193.25,0.0,-631.5,18.0,-363.0,51.5451,3.1005625
2017-04-06 04:00:00,22.0,51094.25,0.0,21857.25,51545.0,6476.0,1525.5,0.0,-745.0,720.0,-463.0,51.56486666666667,3.09845
2017-04-06 05:00:00,24.55,55258.5,0.0,20781.5,53154.0,5851.0,4164.25,0.0,-1075.75,1609.0,-625.0,51.58463333333333,3.0963375
2017-04-06 06:00:00,35.96,64144.75,38.25,19555.25,58379.0,4610.0,8886.25,38.25,-1226.25,5225.0,-1241.0,51.6044,3.0942250000000002
2017-04-06 07:00:00,40.97,70407.75,1240.0,18451.5,62491.0,2789.0,6263.0,1201.75,-1103.75,4112.0,-1821.0,51.62416666666667,3.0921125
2017-04-06 08:00:00,40.81,73456.5,4811.0,17979.0,66726.0,3399.0,3048.75,3571.0,-472.5,4235.0,610.0,51.64393333333333,3.09
2017-04-06 09:00:00,38.26,74363.0,9059.5,18094.25,68635.0,3991.0,906.5,4248.5,115.25,1909.0,592.0,51.6637,3.0878875
2017-04-06 10:00:00,37.59,75745.25,12581.25,18098.5,70121.0,4152.0,1382.25,3521.75,4.25,1486.0,161.0,51.68346666666667,3.085775
2017-04-06 11:00:00,35.46,76863.0,14918.0,17991.5,71386.0,4847.0,1117.75,2336.75,-107.0,1265.0,695.0,51.70323333333333,3.0836625
2017-04-06 12:00:00,31.07,75928.75,16062.0,17981.25,71181.0,5166.0,-934.25,1144.0,-10.25,-205.0,319.0,51.723,3.08155
2017-04-06 13:00:00,30.08,74689.0,16143.25,18081.75,70324.0,5553.0,-1239.75,81.25,100.5,-857.0,387.0,51.74276666666667,3.0794375
2017-04-06 14:00:00,28.33,73054.0,15225.5,18418.75,68038.0,6361.0,-1635.0,-917.75,337.0,-2286.0,808.0,51.76253333333333,3.077325
2017-04-06 15:00:00,28.19,72080.5,13302.25,19042.75,67472.0,6377.0,-973.5,-1923.25,624.0,-566.0,16.0,51.7823,3.0752125
2017-04-06 16:00:00,28.08,70502.5,10392.5,19691.75,65094.0,6058.0,-1578.0,-2909.75,649.0,-2378.0,-319.0,51.80206666666667,3.0731
2017-04-06 17:00:00,32.12,69694.25,6739.5,19833.5,62972.0,6342.0,-808.25,-3653.0,141.75,-2122.0,284.0,51.82183333333333,3.0709875
2017-04-06 18:00:00,38.05,69731.75,2981.5,19157.75,61765.0,5116.0,37.5,-3758.0,-675.75,-1207.0,-1226.0,51.8416,3.0688750000000002
2017-04-06 19:00:00,40.98,69930.75,481.25,18305.75,62276.0,3756.0,199.0,-2500.25,-852.0,511.0,-1360.0,51.86136666666667,3.0667625
2017-04-06 20:00:00,40.87,69212.0,5.25,18037.25,61895.0,4770.0,-718.75,-476.0,-268.5,-381.0,1014.0,51.88113333333333,3.06465
2017-04-06 21:00:00,38.04,65451.25,0.0,18578.75,60020.0,5184.0,-3760.75,-5.25,541.5,-1875.0,414.0,51.9009,3.0625375
2017-04-06 22:00:00,34.27,61672.0,0.0,19457.5,58288.0,6238.0,-3779.25,0.0,878.75,-1732.0,1054.0,51.92066666666667,3.060425
2017-04-06 23:00:00,27.79,56281.75,0.0,20427.75,55455.0,6861.0,-5390.25,0.0,970.25,-2833.0,623.0,51.94043333333333,3.0583125
2017-04-07 00:00:00,24.99,54327.25,0.0,21031.5,51270.0,6398.0,-1954.5,0.0,603.75,-4185.0,-463.0,51.9602,3.0562
2017-04-07 01:00:00,23.02,51866.75,0.0,21641.0,49845.0,7637.0,-2460.5,0.0,609.5,-1425.0,1239.0,51.971472222222225,3.0561569444444445
2017-04-07 02:00:00,18.31,50742.0,0.0,22039.25,50217.0,8107.0,-1124.75,0.0,398.25,372.0,470.0,51.98274444444444,3.056113888888889
2017-04-07 03:00:00,19.17,50794.0,0.0,22261.5,50945.0,7810.0,52.0,0.0,222.25,728.0,-297.0,51.99401666666667,3.0560708333333335
2017-04-07 04:00:00,20.87,52339.0,0.0,22346.75,51648.0,7401.0,1545.0,0.0,85.25,703.0,-409.0,52.00528888888889,3.056027777777778
2017-04-07 05:00:00,27.07,56284.0,0.0,22188.5,53479.0,6442.0,3945.0,0.0,-158.25,1831.0,-959.0,52.01656111111111,3.055984722222222
2017-04-07 06:00:00,32.05,64450.25,19.75,21821.75,59512.0,5150.0,8166.25,19.75,-366.75,6033.0,-1292.0,52.027833333333334,3.0559416666666666
2017-04-07 07:00:00,39.97,70488.75,776.0,21426.0,64982.0,4605.0,6038.5,756.25,-395.75,5470.0,-545.0,52.03910555555556,3.055898611111111
2017-04-07 08:00:00,41.57,73898.5,3062.0,21166.75,69024.0,4886.0,3409.75,2286.0,-259.25,4042.0,281.0,52.050377777777776,3.0558555555555555
2017-04-07 09:00:00,40.94,74868.25,5752.0,21093.75,70046.0,5393.0,969.75,2690.0,-73.0,1022.0,507.0,52.06165,3.0558125
2017-04-07 10:00:00,39.98,76477.5,7984.75,21188.0,70989.0,6191.0,1609.25,2232.75,94.25,943.0,798.0,52.072922222222225,3.0557694444444445
2017-04-07 11:00:00,40.02,77491.5,9367.5,21267.5,70770.0,6179.0,1014.0,1382.75,79.5,-219.0,-12.0,52.08419444444444,3.055726388888889
2017-04-07 12:00:00,38.14,76892.0,10006.5,21282.75,71168.0,6817.0,-599.5,639.0,15.25,398.0,638.0,52.09546666666667,3.0556833333333335
2017-04-07 13:00:00,35.29,75456.0,9948.75,21211.25,69618.0,7742.0,-1436.0,-57.75,-71.5,-1550.0,925.0,52.10673888888889,3.055640277777778
2017-04-07 14:00:00,32.67,73680.25,9271.75,21031.0,67182.0,7953.0,-1775.75,-677.0,-180.25,-2436.0,211.0,52.11801111111111,3.055597222222222
2017-04-07 15:00:00,32.97,72392.75,8010.25,20657.5,65289.0,8087.0,-1287.5,-1261.5,-373.5,-1893.0,134.0,52.12928333333333,3.0555541666666666
2017-04-07 16:00:00,32.98,71011.0,6258.25,20030.0,62785.0,7402.0,-1381.75,-1752.0,-627.5,-2504.0,-685.0,52.14055555555556,3.055511111111111
2017-04-07 17:00:00,36.09,70555.5,4140.75,19098.5,61961.0,6996.0,-455.5,-2117.5,-931.5,-824.0,-406.0,52.151827777777775,3.0554680555555556
2017-04-07 18:00:00,39.12,70264.5,1950.25,17774.5,60875.0,6190.0,-291.0,-2190.5,-1324.0,-1086.0,-806.0,52.1631,3.055425
2017-04-07 19:00:00,39.91,70263.0,351.75,16367.5,60631.0,5392.0,-1.5,-1598.5,-1407.0,-244.0,-798.0,52.174372222222225,3.0553819444444446
2017-04-07 20:00:00,39.96,68911.75,4.75,15100.25,58675.0,5503.0,-1351.25,-347.0,-1267.25,-1956.0,111.0,52.18564444444444,3.055338888888889
2017-04-07 21:00:00,39.31,65150.5,0.0,14096.5,56958.0,5651.0,-3761.25,-4.75,-1003.75,-1717.0,148.0,52.19691666666667,3.0552958333333335
2017-04-07 22:00:00,39.61,61606.75,0.0,13296.75,53597.0,5129.0,-3543.75,0.0,-799.75,-3361.0,-522.0,52.20818888888889,3.055252777777778
2017-04-07 23:00:00,37.93,56545.5,0.0,12481.5,49560.0,5040.0,-5061.25,0.0,-815.25,-4037.0,-89.0,52.21946111111111,3.055209722222222
2017-04-08 00:00:00,32.71,51513.25,0.0,11378.0,47604.0,7805.0,-5032.25,0.0,-1103.5,-1956.0,2765.0,52.23073333333333,3.0551666666666666
2017-04-08 01:00:00,32.28,48881.0,0.0,10081.0,45370.0,7888.0,-2632.25,0.0,-1297.0,-2234.0,83.0,52.24200555555556,3.055123611111111
2017-04-08 02:00:00,32.81,47490.5,0.0,8857.0,43759.0,7831.0,-1390.5,0.0,-1224.0,-1611.0,-57.0,52.253277777777775,3.0550805555555556
2017-04-08 03:00:00,31.5,47128.0,0.0,7817.75,43116.0,7000.0,-362.5,0.0,-1039.25,-643.0,-831.0,52.26455,3.0550375
2017-04-08 04:00:00,30.44,47550.5,0.0,6942.0,42857.0,6462.0,422.5,0.0,-875.75,-259.0,-538.0,52.275822222222224,3.0549944444444446
2017-04-08 05:00:00,31.7,48473.5,0.0,6180.5,42703.0,5889.0,923.0,0.0,-761.5,-154.0,-573.0,52.28709444444444,3.054951388888889
2017-04-08 06:00:00,34.72,50448.25,37.0,5567.0,43350.0,5508.0,1974.75,37.0,-613.5,647.0,-381.0,52.298366666666666,3.0549083333333336
2017-04-08 07:00:00,37.91,54050.0,1048.75,5008.0,44745.0,3719.0,3601.75,1011.75,-559.0,1395.0,-1789.0,52.30963888888889,3.054865277777778
2017-04-08 08:00:00,39.43,58869.75,3938.5,4541.5,48378.0,2657.0,4819.75,2889.75,-466.5,3633.0,-1062.0,52.32091111111111,3.054822222222222
2017-04-08 09:00:00,38.99,62268.25,7584.5,4219.0,51740.0,4002.0,3398.5,3646.0,-322.5,3362.0,1345.0,52.33218333333333,3.0547791666666666
2017-04-08 10:00:00,36.5,64130.75,11279.5,3968.5,54088.0,4798.0,1862.5,3695.0,-250.5,2348.0,796.0,52.34345555555556,3.054736111111111
2017-04-08 11:00:00,34.94,65268.5,14209.5,3766.25,55980.0,5130.0,1137.75,2930.0,-202.25,1892.0,332.0,52.354727777777775,3.0546930555555556
2017-04-08 12:00:00,30.66,64051.5,15972.5,3763.0,56794.0,6597.0,-1217.0,1763.0,-3.25,814.0,1467.0,52.366,3.05465
2017-04-08 13:00:00,29.5,62017.75,16392.0,3827.75,56014.0,6910.0,-2033.75,419.5,64.75,-780.0,313.0,52.377272222222224,3.0546069444444446
2017-04-08 14:00:00,27.81,59755.75,15814.25,3841.5,53831.0,6837.0,-2262.0,-577.75,13.75,-2183.0,-73.0,52.38854444444444,3.054563888888889
2017-04-08 15:00:00,27.53,58688.5,14241.0,3710.0,51788.0,6030.0,-1067.25,-1573.25,-131.5,-2043.0,-807.0,52.399816666666666,3.0545208333333336
2017-04-08 16:00:00,28.28,57647.25,11562.0,3516.5,49699.0,5125.0,-1041.25,-2679.0,-193.5,-2089.0,-905.0,52.41108888888889,3.054477777777778
2017-04-08 17:00:00,30.02,57556.75,7862.0,3208.0,48308.0,3883.0,-90.5,-3700.0,-308.5,-1391.0,-1242.0,52.42236111111111,3.054434722222222
2017-04-08 18:00:00,35.85,58892.5,3617.25,2804.25,47593.0,3000.0,1335.75,-4244.75,-403.75,-715.0,-883.0,52.43363333333333,3.0543916666666666
2017-04-08 19:00:00,39.3,59168.75,631.5,2507.25,47408.0,2169.0,276.25,-2985.75,-297.0,-185.0,-831.0,52.44490555555556,3.054348611111111
2017-04-08 20:00:00,41.88,58590.0,8.0,2387.0,46568.0,2132.0,-578.75,-623.5,-120.25,-840.0,-37.0,52.456177777777775,3.0543055555555556
2017-04-08 21:00:00,41.58,56473.5,0.0,2346.5,45125.0,3036.0,-2116.5,-8.0,-40.5,-1443.0,904.0,52.46745,3.0542625
2017-04-08 22:00:00,42.07,54919.5,0.0,2312.75,44200.0,3812.0,-1554.0,0.0,-33.75,-925.0,776.0,52.478722222222224,3.0542194444444446
2017-04-08 23:00:00,39.02,50519.5,0.0,2275.75,43135.0,5253.0,-4400.0,0.0,-37.0,-1065.0,1441.0,52.48999444444444,3.054176388888889
2017-04-09 00:00:00,33.98,45971.5,0.0,1525.5,39059.0,4735.0,-4548.0,0.0,-750.25,-4076.0,-518.0,52.501266666666666,3.0541333333333336
2017-04-09 01:00:00,31.06,43771.75,0.0,1474.75,36853.0,4588.0,-2199.75,0.0,-50.75,-2206.0,-147.0,52.51253888888889,3.054090277777778
2017-04-09 02:00:00,31.04,42722.5,0.0,1424.25,36027.0,4784.0,-1049.25,0.0,-50.5,-826.0,196.0,52.52381111111111,3.054047222222222
2017-04-09 03:00:00,27.54,42280.75,0.0,1389.25,35131.0,4106.0,-441.75,0.0,-35.0,-896.0,-678.0,52.53508333333333,3.0540041666666666
2017-04-09 04:00:00,28.46,42616.5,0.0,1401.25,35134.0,3959.0,335.75,0.0,12.0,3.0,-147.0,52.54635555555556,3.053961111111111
2017-04-09 05:00:00,27.79,43056.25,0.0,1434.25,34733.0,3207.0,439.75,0.0,33.0,-401.0,-752.0,52.557627777777775,3.0539180555555556
2017-04-09 06:00:00,28.48,43661.5,77.75,1486.75,34993.0,3475.0,605.25,77.75,52.5,260.0,268.0,52.5689,3.053875
2017-04-09 07:00:00,30.52,46388.75,1883.5,1572.0,37165.0,3644.0,2727.25,1805.75,85.25,2172.0,169.0,52.580172222222224,3.0538319444444446
2017-04-09 08:00:00,30.63,50548.5,6969.0,1619.5,41893.0,4679.0,4159.75,5085.5,47.5,4728.0,1035.0,52.59144444444444,3.053788888888889
2017-04-09 09:00:00,29.44,54210.25,13171.25,1565.75,47987.0,6144.0,3661.75,6202.25,-53.75,6094.0,1465.0,52.602716666666666,3.0537458333333336
2017-04-09 10:00:00,27.78,56731.25,18750.25,1605.25,52461.0,6926.0,2521.0,5579.0,39.5,4474.0,782.0,52.61398888888889,3.053702777777778
2017-04-09 11:00:00,26.4,58603.0,22812.0,1837.0,57566.0,10485.0,1871.75,4061.75,231.75,5105.0,3559.0,52.62526111111111,3.053659722222222
2017-04-09 12:00:00,24.04,57988.0,25023.5,2002.0,58959.0,11590.0,-615.0,2211.5,165.0,1393.0,1105.0,52.63653333333333,3.0536166666666666
2017-04-09 13:00:00,20.79,56272.5,25503.25,2116.5,56275.0,10943.0,-1715.5,479.75,114.5,-2684.0,-647.0,52.64780555555556,3.053573611111111
2017-04-09 14:00:00,12.98,54656.0,24452.0,2189.5,53360.0,10577.0,-1616.5,-1051.25,73.0,-2915.0,-366.0,52.659077777777775,3.0535305555555556
2017-04-09 15:00:00,15.0,53847.25,21714.0,2249.25,51393.0,10187.0,-808.75,-2738.0,59.75,-1967.0,-390.0,52.67035,3.0534875
2017-04-09 16:00:00,20.07,52974.0,17387.25,2326.75,48312.0,8740.0,-873.25,-4326.75,77.5,-3081.0,-1447.0,52.681622222222224,3.0534444444444446
2017-04-09 17:00:00,24.44,53441.5,11396.75,2559.0,46540.0,6113.0,467.5,-5990.5,232.25,-1772.0,-2627.0,52.69289444444444,3.053401388888889
2017-04-09 18:00:00,32.4,55181.75,4996.25,2855.75,45146.0,4096.0,1740.25,-6400.5,296.75,-1394.0,-2017.0,52.704166666666666,3.0533583333333336
2017-04-09 19:00:00,38.24,56556.25,854.25,3632.0,46159.0,3597.0,1374.5,-4142.0,776.25,1013.0,-499.0,52.71543888888889,3.053315277777778
2017-04-09 20:00:00,39.53,57374.75,10.25,5471.5,48698.0,4442.0,818.5,-844.0,1839.5,2539.0,845.0,52.72671111111111,3.053272222222222
2017-04-09 21:00:00,37.57,55854.75,0.0,8231.25,50168.0,5577.0,-1520.0,-10.25,2759.75,1470.0,1135.0,52.73798333333333,3.0532291666666667
2017-04-09 22:00:00,35.2,54534.5,0.0,10772.25,50481.0,6091.0,-1320.25,0.0,2541.0,313.0,514.0,52.74925555555556,3.053186111111111
2017-04-09 23:00:00,24.08,50060.75,0.0,13005.25,49187.0,7121.0,-4473.75,0.0,2233.0,-1294.0,1030.0,52.760527777777774,3.0531430555555557
2017-04-10 00:00:00,26.03,47341.5,0.0,14525.0,47120.0,6674.0,-2719.25,0.0,1519.75,-2067.0,-447.0,52.7718,3.0531
2017-04-10 01:00:00,23.02,45504.5,0.0,16027.0,47468.0,7845.0,-1837.0,0.0,1502.0,348.0,1171.0,52.7707875,3.0497333333333336
2017-04-10 02:00:00,20.36,44880.75,0.0,16990.0,48365.0,8674.0,-623.75,0.0,963.0,897.0,829.0,52.769774999999996,3.0463666666666667
2017-04-10 03:00:00,12.26,45341.0,0.0,17525.75,48311.0,8619.0,460.25,0.0,535.75,-54.0,-55.0,52.7687625,3.043
2017-04-10 04:00:00,19.95,47477.75,0.0,18022.5,49257.0,8254.0,2136.75,0.0,496.75,946.0,-365.0,52.76775,3.0396333333333336
2017-04-10 05:00:00,26.08,52557.5,0.0,18292.0,51203.0,7334.0,5079.75,0.0,269.5,1946.0,-920.0,52.7667375,3.0362666666666667
2017-04-10 06:00:00,38.93,62830.75,100.5,18173.25,57689.0,6360.0,10273.25,100.5,-118.75,6486.0,-974.0,52.765725,3.0329
2017-04-10 07:00:00,38.93,69628.5,2124.5,17791.75,61723.0,5302.0,6797.75,2024.0,-381.5,4034.0,-1058.0,52.7647125,3.0295333333333336
2017-04-10 08:00:00,38.09,73081.5,7240.75,16869.75,67166.0,5840.0,3453.0,5116.25,-922.0,5443.0,538.0,52.7637,3.0261666666666667
2017-04-10 09:00:00,35.25,73798.75,12957.25,15491.25,69587.0,6537.0,717.25,5716.5,-1378.5,2421.0,697.0,52.7626875,3.0228
2017-04-10 10:00:00,30.89,75432.25,17511.25,15265.5,71174.0,7537.0,1633.5,4554.0,-225.75,1587.0,1000.0,52.761675,3.0194333333333336
2017-04-10 11:00:00,27.57,76767.25,20330.5,16161.0,72807.0,7442.0,1335.0,2819.25,895.5,1633.0,-95.0,52.7606625,3.0160666666666667
2017-04-10 12:00:00,24.01,75814.0,21338.0,17701.25,74074.0,7973.0,-953.25,1007.5,1540.25,1267.0,531.0,52.75965,3.0127
2017-04-10 13:00:00,17.91,75171.75,20973.0,19599.5,74055.0,8915.0,-642.25,-365.0,1898.25,-19.0,942.0,52.7586375,3.0093333333333336
2017-04-10 14:00:00,9.37,73327.75,19355.75,21266.5,72173.0,8833.0,-1844.0,-1617.25,1667.0,-1882.0,-82.0,52.757625000000004,3.0059666666666667
2017-04-10 15:00:00,17.92,72177.75,16479.5,22541.5,70635.0,9119.0,-1150.0,-2876.25,1275.0,-1538.0,286.0,52.7566125,3.0026
2017-04-10 16:00:00,21.63,69987.0,12553.0,23450.0,68707.0,9019.0,-2190.75,-3926.5,908.5,-1928.0,-100.0,52.7556,2.9992333333333336
2017-04-10 17:00:00,26.2,69499.0,7992.75,23780.5,66992.0,7569.0,-488.0,-4560.25,330.5,-1715.0,-1450.0,52.7545875,2.9958666666666667
2017-04-10 18:00:00,32.26,69007.0,3600.75,23320.75,65620.0,6167.0,-492.0,-4392.0,-459.75,-1372.0,-1402.0,52.753575,2.9925
2017-04-10 19:00:00,38.32,69151.25,675.75,22533.75,64691.0,5531.0,144.25,-2925.0,-787.0,-929.0,-636.0,52.7525625,2.9891333333333336
2017-04-10 20:00:00,38.74,68321.25,8.25,21837.5,63197.0,5119.0,-830.0,-667.5,-696.25,-1494.0,-412.0,52.75155,2.9857666666666667
2017-04-10 21:00:00,37.95,65141.25,0.0,21124.5,60764.0,5126.0,-3180.0,-8.25,-713.0,-2433.0,7.0,52.7505375,2.9824
2017-04-10 22:00:00,31.29,60300.25,0.0,20595.5,58385.0,5831.0,-4841.0,0.0,-529.0,-2379.0,705.0,52.749525000000006,2.9790333333333336
2017-04-10 23:00:00,24.02,55098.0,0.0,20222.75,55045.0,6330.0,-5202.25,0.0,-372.75,-3340.0,499.0,52.748512500000004,2.9756666666666667
2017-04-11 00:00:00,24.83,52134.25,0.0,19866.75,51462.0,7283.0,-2963.75,0.0,-356.0,-3583.0,953.0,52.7475,2.9723
2017-04-11 01:00:00,23.52,49919.0,0.0,19880.5,49911.0,7726.0,-2215.25,0.0,13.75,-1551.0,443.0,52.74814583333333,2.9729625
2017-04-11 02:00:00,23.55,49053.0,0.0,19942.5,49554.0,7586.0,-866.0,0.0,62.0,-357.0,-140.0,52.74879166666667,2.973625
2017-04-11 03:00:00,23.53,49573.75,0.0,20169.75,49661.0,7164.0,520.75,0.0,227.25,107.0,-422.0,52.7494375,2.9742875
2017-04-11 04:00:00,25.63,51299.75,0.0,20259.5,50156.0,6803.0,1726.0,0.0,89.75,495.0,-361.0,52.750083333333336,2.97495
2017-04-11 05:00:00,28.12,55776.75,0.0,20175.0,52399.0,6103.0,4477.0,0.0,-84.5,2243.0,-700.0,52.750729166666666,2.9756125
2017-04-11 06:00:00,37.91,64227.75,84.5,19805.0,57740.0,4624.0,8451.0,84.5,-370.0,5341.0,-1479.0,52.751375,2.9762750000000002
2017-04-11 07:00:00,41.52,70558.0,1499.0,19395.75,62663.0,3813.0,6330.25,1414.5,-409.25,4923.0,-811.0,52.75202083333333,2.9769375
2017-04-11 08:00:00,43.5,73774.25,4860.5,19329.5,66745.0,3930.0,3216.25,3361.5,-66.25,4082.0,117.0,52.75266666666667,2.9776000000000002
2017-04-11 09:00:00,40.93,74519.75,8842.0,19834.75,69164.0,5014.0,745.5,3981.5,505.25,2419.0,1084.0,52.7533125,2.9782625
2017-04-11 10:00:00,37.45,75993.75,12637.5,20584.0,70499.0,5710.0,1474.0,3795.5,749.25,1335.0,696.0,52.75395833333334,2.9789250000000003
