"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"08.10.2018 17:00 - 08.10.2018 17:15","61732","63373"
"08.10.2018 17:15 - 08.10.2018 17:30","61869","63392"
"08.10.2018 17:30 - 08.10.2018 17:45","61367","63759"
"08.10.2018 17:45 - 08.10.2018 18:00","62122","64024"
"08.10.2018 18:00 - 08.10.2018 18:15","61883","N/A"
"08.10.2018 18:15 - 08.10.2018 18:30","61533","N/A"
"08.10.2018 18:30 - 08.10.2018 18:45","62681","N/A"
"08.10.2018 18:45 - 08.10.2018 19:00","62999","N/A"
"08.10.2018 19:00 - 08.10.2018 19:15","63178","68022"
"08.10.2018 19:15 - 08.10.2018 19:30","63533","68247"
"08.10.2018 19:30 - 08.10.2018 19:45","63722","67986"
"08.10.2018 19:45 - 08.10.2018 20:00","63337","67333"
"08.10.2018 20:00 - 08.10.2018 20:15","62766","66219"
"08.10.2018 20:15 - 08.10.2018 20:30","61429","64701"
"08.10.2018 20:30 - 08.10.2018 20:45","60771","63639"
"08.10.2018 20:45 - 08.10.2018 21:00","59594","62583"
"08.10.2018 21:00 - 08.10.2018 21:15","59367","61553"
"08.10.2018 21:15 - 08.10.2018 21:30","58519","60861"
"08.10.2018 21:30 - 08.10.2018 21:45","58127","59543"
"08.10.2018 21:45 - 08.10.2018 22:00","56000","58467"
"08.10.2018 22:00 - 08.10.2018 22:15","55414","57326"
"08.10.2018 22:15 - 08.10.2018 22:30","53815","56219"
"08.10.2018 22:30 - 08.10.2018 22:45","53313","55244"
"08.10.2018 22:45 - 08.10.2018 23:00","52231","53945"
"08.10.2018 23:00 - 08.10.2018 23:15","51589","52713"
"08.10.2018 23:15 - 08.10.2018 23:30","50550","51650"
"08.10.2018 23:30 - 08.10.2018 23:45","49290","50823"
"08.10.2018 23:45 - 09.10.2018 00:00","48402","49480"
"09.10.2018 00:00 - 09.10.2018 00:15","48524","49143"
"09.10.2018 00:15 - 09.10.2018 00:30","47748","48544"
"09.10.2018 00:30 - 09.10.2018 00:45","47206","48008"
"09.10.2018 00:45 - 09.10.2018 01:00","46883","47726"
"09.10.2018 01:00 - 09.10.2018 01:15","46577","47139"
"09.10.2018 01:15 - 09.10.2018 01:30","45883","46878"
"09.10.2018 01:30 - 09.10.2018 01:45","45905","46434"
"09.10.2018 01:45 - 09.10.2018 02:00","45638","46148"
"09.10.2018 02:00 - 09.10.2018 02:15","N/A","45530"
"09.10.2018 02:15 - 09.10.2018 02:30","N/A","45562"
"09.10.2018 02:30 - 09.10.2018 02:45","N/A","45755"
"09.10.2018 02:45 - 09.10.2018 03:00","N/A","45842"
"09.10.2018 03:00 - 09.10.2018 03:15","N/A","46004"
"09.10.2018 03:15 - 09.10.2018 03:30","N/A","46035"
"09.10.2018 03:30 - 09.10.2018 03:45","N/A","46190"
"09.10.2018 03:45 - 09.10.2018 04:00","N/A","46330"
"09.10.2018 04:00 - 09.10.2018 04:15","N/A","46759"
"09.10.2018 04:15 - 09.10.2018 04:30","N/A","47170"
"09.10.2018 04:30 - 09.10.2018 04:45","N/A","47620"
"09.10.2018 04:45 - 09.10.2018 05:00","N/A","48549"
"09.10.2018 05:00 - 09.10.2018 05:15","N/A","50093"
"09.10.2018 05:15 - 09.10.2018 05:30","N/A","51005"
"09.10.2018 05:30 - 09.10.2018 05:45","N/A","52290"
"09.10.2018 05:45 - 09.10.2018 06:00","N/A","53873"
"09.10.2018 06:00 - 09.10.2018 06:15","N/A","56820"
"09.10.2018 06:15 - 09.10.2018 06:30","N/A","59241"
"09.10.2018 06:30 - 09.10.2018 06:45","N/A","61419"
"09.10.2018 06:45 - 09.10.2018 07:00","N/A","62872"
"09.10.2018 07:00 - 09.10.2018 07:15","N/A","64579"
"09.10.2018 07:15 - 09.10.2018 07:30","N/A","65331"
"09.10.2018 07:30 - 09.10.2018 07:45","N/A","65417"
"09.10.2018 07:45 - 09.10.2018 08:00","N/A","65889"
"09.10.2018 08:00 - 09.10.2018 08:15","N/A","66597"
"09.10.2018 08:15 - 09.10.2018 08:30","N/A","67064"
"09.10.2018 08:30 - 09.10.2018 08:45","N/A","67292"
"09.10.2018 08:45 - 09.10.2018 09:00","N/A","67491"
"09.10.2018 09:00 - 09.10.2018 09:15","N/A","67018"
"09.10.2018 09:15 - 09.10.2018 09:30","N/A","67091"
"09.10.2018 09:30 - 09.10.2018 09:45","N/A","67539"
"09.10.2018 09:45 - 09.10.2018 10:00","N/A","67738"
"09.10.2018 10:00 - 09.10.2018 10:15","N/A","67844"
"09.10.2018 10:15 - 09.10.2018 10:30","N/A","68120"
"09.10.2018 10:30 - 09.10.2018 10:45","N/A","68191"
"09.10.2018 10:45 - 09.10.2018 11:00","N/A","68663"
"09.10.2018 11:00 - 09.10.2018 11:15","N/A","68615"
"09.10.2018 11:15 - 09.10.2018 11:30","N/A","68706"
"09.10.2018 11:30 - 09.10.2018 11:45","N/A","69306"
"09.10.2018 11:45 - 09.10.2018 12:00","N/A","69442"
"09.10.2018 12:00 - 09.10.2018 12:15","N/A","68274"
"09.10.2018 12:15 - 09.10.2018 12:30","N/A","68292"
"09.10.2018 12:30 - 09.10.2018 12:45","N/A","68742"
"09.10.2018 12:45 - 09.10.2018 13:00","N/A","68606"
"09.10.2018 13:00 - 09.10.2018 13:15","N/A","68376"
"09.10.2018 13:15 - 09.10.2018 13:30","N/A","68023"
"09.10.2018 13:30 - 09.10.2018 13:45","N/A","67782"
"09.10.2018 13:45 - 09.10.2018 14:00","N/A","67097"
"09.10.2018 14:00 - 09.10.2018 14:15","N/A","66601"
"09.10.2018 14:15 - 09.10.2018 14:30","N/A","66439"
"09.10.2018 14:30 - 09.10.2018 14:45","N/A","66361"
"09.10.2018 14:45 - 09.10.2018 15:00","N/A","66072"
"09.10.2018 15:00 - 09.10.2018 15:15","N/A","65979"
"09.10.2018 15:15 - 09.10.2018 15:30","N/A","65849"
"09.10.2018 15:30 - 09.10.2018 15:45","N/A","65364"
"09.10.2018 15:45 - 09.10.2018 16:00","N/A","64815"
"09.10.2018 16:00 - 09.10.2018 16:15","N/A","64551"
"09.10.2018 16:15 - 09.10.2018 16:30","N/A","64031"
"09.10.2018 16:30 - 09.10.2018 16:45","N/A","63740"
"09.10.2018 16:45 - 09.10.2018 17:00","N/A","63744"
"09.10.2018 17:00 - 09.10.2018 17:15","N/A","64014"
"09.10.2018 17:15 - 09.10.2018 17:30","N/A","64167"
"09.10.2018 17:30 - 09.10.2018 17:45","N/A","64365"
"09.10.2018 17:45 - 09.10.2018 18:00","N/A","64580"
"09.10.2018 18:00 - 09.10.2018 18:15","N/A","64575"
"09.10.2018 18:15 - 09.10.2018 18:30","N/A","64908"
"09.10.2018 18:30 - 09.10.2018 18:45","N/A","65862"
"09.10.2018 18:45 - 09.10.2018 19:00","N/A","66883"
"09.10.2018 19:00 - 09.10.2018 19:15","N/A","68241"
"09.10.2018 19:15 - 09.10.2018 19:30","N/A","68370"
"09.10.2018 19:30 - 09.10.2018 19:45","N/A","67945"
"09.10.2018 19:45 - 09.10.2018 20:00","N/A","67363"
"09.10.2018 20:00 - 09.10.2018 20:15","N/A","66237"
"09.10.2018 20:15 - 09.10.2018 20:30","N/A","65181"
"09.10.2018 20:30 - 09.10.2018 20:45","N/A","64063"
"09.10.2018 20:45 - 09.10.2018 21:00","N/A","62891"
"09.10.2018 21:00 - 09.10.2018 21:15","N/A","61751"
"09.10.2018 21:15 - 09.10.2018 21:30","N/A","61110"
"09.10.2018 21:30 - 09.10.2018 21:45","N/A","59974"
"09.10.2018 21:45 - 09.10.2018 22:00","N/A","58709"
"09.10.2018 22:00 - 09.10.2018 22:15","N/A","57747"
"09.10.2018 22:15 - 09.10.2018 22:30","N/A","56766"
"09.10.2018 22:30 - 09.10.2018 22:45","N/A","55698"
"09.10.2018 22:45 - 09.10.2018 23:00","N/A","54424"
"09.10.2018 23:00 - 09.10.2018 23:15","N/A","53254"
"09.10.2018 23:15 - 09.10.2018 23:30","N/A","52445"
"09.10.2018 23:30 - 09.10.2018 23:45","N/A","50988"
"09.10.2018 23:45 - 10.10.2018 00:00","N/A","50049"
"10.10.2018 00:00 - 10.10.2018 00:15","N/A","48937"
"10.10.2018 00:15 - 10.10.2018 00:30","N/A","48444"
"10.10.2018 00:30 - 10.10.2018 00:45","N/A","48002"
"10.10.2018 00:45 - 10.10.2018 01:00","N/A","47451"
"10.10.2018 01:00 - 10.10.2018 01:15","N/A","46804"
"10.10.2018 01:15 - 10.10.2018 01:30","N/A","46285"
"10.10.2018 01:30 - 10.10.2018 01:45","N/A","45820"
"10.10.2018 01:45 - 10.10.2018 02:00","N/A","45630"
"10.10.2018 02:00 - 10.10.2018 02:15","N/A","45421"
"10.10.2018 02:15 - 10.10.2018 02:30","N/A","45237"
"10.10.2018 02:30 - 10.10.2018 02:45","N/A","45389"
"10.10.2018 02:45 - 10.10.2018 03:00","N/A","45380"
"10.10.2018 03:00 - 10.10.2018 03:15","N/A","45577"
"10.10.2018 03:15 - 10.10.2018 03:30","N/A","45616"
"10.10.2018 03:30 - 10.10.2018 03:45","N/A","45655"
"10.10.2018 03:45 - 10.10.2018 04:00","N/A","45974"
"10.10.2018 04:00 - 10.10.2018 04:15","N/A","46580"
"10.10.2018 04:15 - 10.10.2018 04:30","N/A","46875"
"10.10.2018 04:30 - 10.10.2018 04:45","N/A","47328"
"10.10.2018 04:45 - 10.10.2018 05:00","N/A","47752"
"10.10.2018 05:00 - 10.10.2018 05:15","N/A","49110"
"10.10.2018 05:15 - 10.10.2018 05:30","N/A","49861"
"10.10.2018 05:30 - 10.10.2018 05:45","N/A","51028"
"10.10.2018 05:45 - 10.10.2018 06:00","N/A","52672"
"10.10.2018 06:00 - 10.10.2018 06:15","N/A","55906"
"10.10.2018 06:15 - 10.10.2018 06:30","N/A","58302"
"10.10.2018 06:30 - 10.10.2018 06:45","N/A","59999"
"10.10.2018 06:45 - 10.10.2018 07:00","N/A","61886"
"10.10.2018 07:00 - 10.10.2018 07:15","N/A","63991"
"10.10.2018 07:15 - 10.10.2018 07:30","N/A","64555"
"10.10.2018 07:30 - 10.10.2018 07:45","N/A","64949"
"10.10.2018 07:45 - 10.10.2018 08:00","N/A","65819"
"10.10.2018 08:00 - 10.10.2018 08:15","N/A","66311"
"10.10.2018 08:15 - 10.10.2018 08:30","N/A","66777"
"10.10.2018 08:30 - 10.10.2018 08:45","N/A","66906"
"10.10.2018 08:45 - 10.10.2018 09:00","N/A","67381"
"10.10.2018 09:00 - 10.10.2018 09:15","N/A","66804"
"10.10.2018 09:15 - 10.10.2018 09:30","N/A","67270"
"10.10.2018 09:30 - 10.10.2018 09:45","N/A","67443"
"10.10.2018 09:45 - 10.10.2018 10:00","N/A","67807"
"10.10.2018 10:00 - 10.10.2018 10:15","N/A","67526"
"10.10.2018 10:15 - 10.10.2018 10:30","N/A","68148"
"10.10.2018 10:30 - 10.10.2018 10:45","N/A","68342"
"10.10.2018 10:45 - 10.10.2018 11:00","N/A","68601"
"10.10.2018 11:00 - 10.10.2018 11:15","N/A","68471"
"10.10.2018 11:15 - 10.10.2018 11:30","N/A","68835"
"10.10.2018 11:30 - 10.10.2018 11:45","N/A","69088"
"10.10.2018 11:45 - 10.10.2018 12:00","N/A","68793"
"10.10.2018 12:00 - 10.10.2018 12:15","N/A","68457"
"10.10.2018 12:15 - 10.10.2018 12:30","N/A","68103"
"10.10.2018 12:30 - 10.10.2018 12:45","N/A","68149"
"10.10.2018 12:45 - 10.10.2018 13:00","N/A","68159"
"10.10.2018 13:00 - 10.10.2018 13:15","N/A","68151"
"10.10.2018 13:15 - 10.10.2018 13:30","N/A","67862"
"10.10.2018 13:30 - 10.10.2018 13:45","N/A","67549"
"10.10.2018 13:45 - 10.10.2018 14:00","N/A","67205"
"10.10.2018 14:00 - 10.10.2018 14:15","N/A","66640"
"10.10.2018 14:15 - 10.10.2018 14:30","N/A","66287"
"10.10.2018 14:30 - 10.10.2018 14:45","N/A","66252"
"10.10.2018 14:45 - 10.10.2018 15:00","N/A","66131"
"10.10.2018 15:00 - 10.10.2018 15:15","N/A","66135"
"10.10.2018 15:15 - 10.10.2018 15:30","N/A","65819"
"10.10.2018 15:30 - 10.10.2018 15:45","N/A","65534"
"10.10.2018 15:45 - 10.10.2018 16:00","N/A","65081"
"10.10.2018 16:00 - 10.10.2018 16:15","N/A","64717"
"10.10.2018 16:15 - 10.10.2018 16:30","N/A","64273"
"10.10.2018 16:30 - 10.10.2018 16:45","N/A","63878"
"10.10.2018 16:45 - 10.10.2018 17:00","N/A","63860"
"10.10.2018 17:00 - 10.10.2018 17:15","N/A","63925"
"10.10.2018 17:15 - 10.10.2018 17:30","N/A","64267"
"10.10.2018 17:30 - 10.10.2018 17:45","N/A","64726"
"10.10.2018 17:45 - 10.10.2018 18:00","N/A","65111"
"10.10.2018 18:00 - 10.10.2018 18:15","N/A","65086"
"10.10.2018 18:15 - 10.10.2018 18:30","N/A","65650"
"10.10.2018 18:30 - 10.10.2018 18:45","N/A","66545"
"10.10.2018 18:45 - 10.10.2018 19:00","N/A","67806"
"10.10.2018 19:00 - 10.10.2018 19:15","N/A","69332"
"10.10.2018 19:15 - 10.10.2018 19:30","N/A","69662"
"10.10.2018 19:30 - 10.10.2018 19:45","N/A","69591"
"10.10.2018 19:45 - 10.10.2018 20:00","N/A","69607"
"10.10.2018 20:00 - 10.10.2018 20:15","N/A","68748"
"10.10.2018 20:15 - 10.10.2018 20:30","N/A","67346"
"10.10.2018 20:30 - 10.10.2018 20:45","N/A","66442"
"10.10.2018 20:45 - 10.10.2018 21:00","N/A","65325"
"10.10.2018 21:00 - 10.10.2018 21:15","N/A","64299"
"10.10.2018 21:15 - 10.10.2018 21:30","N/A","63347"
"10.10.2018 21:30 - 10.10.2018 21:45","N/A","62239"
"10.10.2018 21:45 - 10.10.2018 22:00","N/A","60914"
"10.10.2018 22:00 - 10.10.2018 22:15","N/A","60015"
"10.10.2018 22:15 - 10.10.2018 22:30","N/A","58891"
"10.10.2018 22:30 - 10.10.2018 22:45","N/A","58027"
"10.10.2018 22:45 - 10.10.2018 23:00","N/A","56989"
"10.10.2018 23:00 - 10.10.2018 23:15","N/A","55426"
"10.10.2018 23:15 - 10.10.2018 23:30","N/A","54112"
"10.10.2018 23:30 - 10.10.2018 23:45","N/A","53054"
"10.10.2018 23:45 - 11.10.2018 00:00","N/A","52433"
"11.10.2018 00:00 - 11.10.2018 00:15","N/A","51640"
"11.10.2018 00:15 - 11.10.2018 00:30","N/A","50807"
"11.10.2018 00:30 - 11.10.2018 00:45","N/A","50184"
"11.10.2018 00:45 - 11.10.2018 01:00","N/A","49837"
"11.10.2018 01:00 - 11.10.2018 01:15","N/A","49244"
"11.10.2018 01:15 - 11.10.2018 01:30","N/A","48955"
"11.10.2018 01:30 - 11.10.2018 01:45","N/A","48569"
"11.10.2018 01:45 - 11.10.2018 02:00","N/A","48312"
"11.10.2018 02:00 - 11.10.2018 02:15","46259","47898"
"11.10.2018 02:15 - 11.10.2018 02:30","45919","47575"
"11.10.2018 02:30 - 11.10.2018 02:45","46260","47685"
"11.10.2018 02:45 - 11.10.2018 03:00","46308","47601"
"11.10.2018 03:00 - 11.10.2018 03:15","46348","47954"
"11.10.2018 03:15 - 11.10.2018 03:30","46366","48061"
"11.10.2018 03:30 - 11.10.2018 03:45","46505","48115"
"11.10.2018 03:45 - 11.10.2018 04:00","46513","48185"
"11.10.2018 04:00 - 11.10.2018 04:15","47179","48811"
"11.10.2018 04:15 - 11.10.2018 04:30","47304","49199"
"11.10.2018 04:30 - 11.10.2018 04:45","47860","49778"
"11.10.2018 04:45 - 11.10.2018 05:00","48432","50385"
"11.10.2018 05:00 - 11.10.2018 05:15","49653","52045"
"11.10.2018 05:15 - 11.10.2018 05:30","50273","52831"
"11.10.2018 05:30 - 11.10.2018 05:45","51444","54154"
"11.10.2018 05:45 - 11.10.2018 06:00","53082","55699"
"11.10.2018 06:00 - 11.10.2018 06:15","55856","59212"
"11.10.2018 06:15 - 11.10.2018 06:30","58190","61524"
"11.10.2018 06:30 - 11.10.2018 06:45","59843","63305"
"11.10.2018 06:45 - 11.10.2018 07:00","61498","65070"
"11.10.2018 07:00 - 11.10.2018 07:15","63410","67196"
"11.10.2018 07:15 - 11.10.2018 07:30","64292","67911"
"11.10.2018 07:30 - 11.10.2018 07:45","65308","68106"
"11.10.2018 07:45 - 11.10.2018 08:00","65887","68661"
"11.10.2018 08:00 - 11.10.2018 08:15","66919","69004"
"11.10.2018 08:15 - 11.10.2018 08:30","67066","69082"
"11.10.2018 08:30 - 11.10.2018 08:45","67452","69262"
"11.10.2018 08:45 - 11.10.2018 09:00","67614","69601"
"11.10.2018 09:00 - 11.10.2018 09:15","67144","68851"
"11.10.2018 09:15 - 11.10.2018 09:30","67882","69245"
"11.10.2018 09:30 - 11.10.2018 09:45","67879","69632"
"11.10.2018 09:45 - 11.10.2018 10:00","68383","69719"
"11.10.2018 10:00 - 11.10.2018 10:15","68484","69587"
"11.10.2018 10:15 - 11.10.2018 10:30","68455","69822"
"11.10.2018 10:30 - 11.10.2018 10:45","68670","69926"
"11.10.2018 10:45 - 11.10.2018 11:00","68914","70286"
"11.10.2018 11:00 - 11.10.2018 11:15","69084","70240"
"11.10.2018 11:15 - 11.10.2018 11:30","69312","70300"
"11.10.2018 11:30 - 11.10.2018 11:45","69422","70617"
"11.10.2018 11:45 - 11.10.2018 12:00","68855","70451"
"11.10.2018 12:00 - 11.10.2018 12:15","68519","69638"
"11.10.2018 12:15 - 11.10.2018 12:30","68551","69349"
"11.10.2018 12:30 - 11.10.2018 12:45","68481","69391"
"11.10.2018 12:45 - 11.10.2018 13:00","68613","69298"
"11.10.2018 13:00 - 11.10.2018 13:15","68174","68853"
"11.10.2018 13:15 - 11.10.2018 13:30","68135","68380"
"11.10.2018 13:30 - 11.10.2018 13:45","67594","68172"
"11.10.2018 13:45 - 11.10.2018 14:00","67236","67707"
"11.10.2018 14:00 - 11.10.2018 14:15","66987","67784"
"11.10.2018 14:15 - 11.10.2018 14:30","66562","67863"
"11.10.2018 14:30 - 11.10.2018 14:45","66278","67741"
"11.10.2018 14:45 - 11.10.2018 15:00","66541","67639"
"11.10.2018 15:00 - 11.10.2018 15:15","66832","67504"
"11.10.2018 15:15 - 11.10.2018 15:30","65798","67245"
"11.10.2018 15:30 - 11.10.2018 15:45","65418","66799"
"11.10.2018 15:45 - 11.10.2018 16:00","65051","66561"
"11.10.2018 16:00 - 11.10.2018 16:15","64772","66059"
"11.10.2018 16:15 - 11.10.2018 16:30","64814","65783"
"11.10.2018 16:30 - 11.10.2018 16:45","64779","65430"
"11.10.2018 16:45 - 11.10.2018 17:00","63875","65044"
"11.10.2018 17:00 - 11.10.2018 17:15","63758","65213"
"11.10.2018 17:15 - 11.10.2018 17:30","63938","65273"
"11.10.2018 17:30 - 11.10.2018 17:45","63899","65785"
"11.10.2018 17:45 - 11.10.2018 18:00","64205","65947"
"11.10.2018 18:00 - 11.10.2018 18:15","64023","66148"
"11.10.2018 18:15 - 11.10.2018 18:30","64315","66628"
"11.10.2018 18:30 - 11.10.2018 18:45","65008","67647"
"11.10.2018 18:45 - 11.10.2018 19:00","65232","69039"
"11.10.2018 19:00 - 11.10.2018 19:15","66109","70026"
"11.10.2018 19:15 - 11.10.2018 19:30","66450","69804"
"11.10.2018 19:30 - 11.10.2018 19:45","66370","69490"
"11.10.2018 19:45 - 11.10.2018 20:00","65510","68758"
"11.10.2018 20:00 - 11.10.2018 20:15","64899","67831"
"11.10.2018 20:15 - 11.10.2018 20:30","63678","66911"
"11.10.2018 20:30 - 11.10.2018 20:45","62821","66175"
"11.10.2018 20:45 - 11.10.2018 21:00","62071","64854"
"11.10.2018 21:00 - 11.10.2018 21:15","60900","63758"
"11.10.2018 21:15 - 11.10.2018 21:30","60296","62560"
"11.10.2018 21:30 - 11.10.2018 21:45","59491","61431"
"11.10.2018 21:45 - 11.10.2018 22:00","58628","60237"
"11.10.2018 22:00 - 11.10.2018 22:15","58151","59566"
"11.10.2018 22:15 - 11.10.2018 22:30","56324","58542"
"11.10.2018 22:30 - 11.10.2018 22:45","55985","57358"
"11.10.2018 22:45 - 11.10.2018 23:00","54348","56257"
"11.10.2018 23:00 - 11.10.2018 23:15","53576","55083"
"11.10.2018 23:15 - 11.10.2018 23:30","52418","53879"
"11.10.2018 23:30 - 11.10.2018 23:45","51025","53071"
"11.10.2018 23:45 - 12.10.2018 00:00","50308","52346"
"12.10.2018 00:00 - 12.10.2018 00:15","51202","51867"
"12.10.2018 00:15 - 12.10.2018 00:30","50478","51124"
"12.10.2018 00:30 - 12.10.2018 00:45","49978","50860"
"12.10.2018 00:45 - 12.10.2018 01:00","49405","49951"
"12.10.2018 01:00 - 12.10.2018 01:15","48964","49424"
"12.10.2018 01:15 - 12.10.2018 01:30","48018","49132"
"12.10.2018 01:30 - 12.10.2018 01:45","48192","48904"
"12.10.2018 01:45 - 12.10.2018 02:00","47822","48344"
"12.10.2018 02:00 - 12.10.2018 02:15","47399","47978"
"12.10.2018 02:15 - 12.10.2018 02:30","47081","47919"
"12.10.2018 02:30 - 12.10.2018 02:45","47520","47884"
"12.10.2018 02:45 - 12.10.2018 03:00","47549","47755"
"12.10.2018 03:00 - 12.10.2018 03:15","47485","47906"
"12.10.2018 03:15 - 12.10.2018 03:30","47647","47972"
"12.10.2018 03:30 - 12.10.2018 03:45","47786","47977"
"12.10.2018 03:45 - 12.10.2018 04:00","47780","48104"
"12.10.2018 04:00 - 12.10.2018 04:15","48575","48663"
"12.10.2018 04:15 - 12.10.2018 04:30","48493","49164"
"12.10.2018 04:30 - 12.10.2018 04:45","49151","49634"
"12.10.2018 04:45 - 12.10.2018 05:00","49791","50098"
"12.10.2018 05:00 - 12.10.2018 05:15","50825","51948"
"12.10.2018 05:15 - 12.10.2018 05:30","51337","52845"
"12.10.2018 05:30 - 12.10.2018 05:45","52465","53998"
"12.10.2018 05:45 - 12.10.2018 06:00","53926","55726"
"12.10.2018 06:00 - 12.10.2018 06:15","56452","58771"
"12.10.2018 06:15 - 12.10.2018 06:30","58992","60677"
"12.10.2018 06:30 - 12.10.2018 06:45","60512","62370"
"12.10.2018 06:45 - 12.10.2018 07:00","62074","63886"
"12.10.2018 07:00 - 12.10.2018 07:15","63911","65952"
"12.10.2018 07:15 - 12.10.2018 07:30","64691","66895"
"12.10.2018 07:30 - 12.10.2018 07:45","65100","67138"
"12.10.2018 07:45 - 12.10.2018 08:00","65808","67603"
"12.10.2018 08:00 - 12.10.2018 08:15","66932","68257"
"12.10.2018 08:15 - 12.10.2018 08:30","67093","68553"
"12.10.2018 08:30 - 12.10.2018 08:45","67454","68647"
"12.10.2018 08:45 - 12.10.2018 09:00","67594","68829"
"12.10.2018 09:00 - 12.10.2018 09:15","67487","68416"
"12.10.2018 09:15 - 12.10.2018 09:30","68380","68713"
"12.10.2018 09:30 - 12.10.2018 09:45","68062","69207"
"12.10.2018 09:45 - 12.10.2018 10:00","68565","69416"
"12.10.2018 10:00 - 12.10.2018 10:15","68289","69389"
"12.10.2018 10:15 - 12.10.2018 10:30","68288","69139"
"12.10.2018 10:30 - 12.10.2018 10:45","68461","69456"
"12.10.2018 10:45 - 12.10.2018 11:00","68627","69623"
"12.10.2018 11:00 - 12.10.2018 11:15","69037","69402"
"12.10.2018 11:15 - 12.10.2018 11:30","69170","69693"
"12.10.2018 11:30 - 12.10.2018 11:45","69186","69730"
"12.10.2018 11:45 - 12.10.2018 12:00","68686","69666"
"12.10.2018 12:00 - 12.10.2018 12:15","68171","68972"
"12.10.2018 12:15 - 12.10.2018 12:30","68174","68861"
"12.10.2018 12:30 - 12.10.2018 12:45","67918","68965"
"12.10.2018 12:45 - 12.10.2018 13:00","67949","68414"
"12.10.2018 13:00 - 12.10.2018 13:15","67406","67945"
"12.10.2018 13:15 - 12.10.2018 13:30","67262","67337"
"12.10.2018 13:30 - 12.10.2018 13:45","66627","66918"
"12.10.2018 13:45 - 12.10.2018 14:00","66378","66338"
"12.10.2018 14:00 - 12.10.2018 14:15","65823","65963"
"12.10.2018 14:15 - 12.10.2018 14:30","65130","65783"
"12.10.2018 14:30 - 12.10.2018 14:45","64844","65240"
"12.10.2018 14:45 - 12.10.2018 15:00","64998","64826"
"12.10.2018 15:00 - 12.10.2018 15:15","65551","64893"
"12.10.2018 15:15 - 12.10.2018 15:30","64604","64670"
"12.10.2018 15:30 - 12.10.2018 15:45","64252","64195"
"12.10.2018 15:45 - 12.10.2018 16:00","63722","63665"
"12.10.2018 16:00 - 12.10.2018 16:15","63725","63270"
"12.10.2018 16:15 - 12.10.2018 16:30","63780","62995"
"12.10.2018 16:30 - 12.10.2018 16:45","63597","62831"
"12.10.2018 16:45 - 12.10.2018 17:00","62757","62823"
"12.10.2018 17:00 - 12.10.2018 17:15","62920","62740"
"12.10.2018 17:15 - 12.10.2018 17:30","62963","62770"
"12.10.2018 17:30 - 12.10.2018 17:45","62688","63061"
"12.10.2018 17:45 - 12.10.2018 18:00","63196","63320"
"12.10.2018 18:00 - 12.10.2018 18:15","63132","63588"
"12.10.2018 18:15 - 12.10.2018 18:30","63446","63619"
"12.10.2018 18:30 - 12.10.2018 18:45","64232","64682"
"12.10.2018 18:45 - 12.10.2018 19:00","64456","66049"
"12.10.2018 19:00 - 12.10.2018 19:15","65288","67182"
"12.10.2018 19:15 - 12.10.2018 19:30","65515","66749"
"12.10.2018 19:30 - 12.10.2018 19:45","65525","66373"
"12.10.2018 19:45 - 12.10.2018 20:00","64620","65202"
"12.10.2018 20:00 - 12.10.2018 20:15","63894","64464"
"12.10.2018 20:15 - 12.10.2018 20:30","62639","63551"
"12.10.2018 20:30 - 12.10.2018 20:45","62210","62145"
"12.10.2018 20:45 - 12.10.2018 21:00","61291","61242"
"12.10.2018 21:00 - 12.10.2018 21:15","59801","60700"
"12.10.2018 21:15 - 12.10.2018 21:30","59312","59960"
"12.10.2018 21:30 - 12.10.2018 21:45","59069","58855"
"12.10.2018 21:45 - 12.10.2018 22:00","58006","58016"
"12.10.2018 22:00 - 12.10.2018 22:15","57563","57527"
"12.10.2018 22:15 - 12.10.2018 22:30","55423","56722"
"12.10.2018 22:30 - 12.10.2018 22:45","55443","55528"
"12.10.2018 22:45 - 12.10.2018 23:00","53952","54534"
"12.10.2018 23:00 - 12.10.2018 23:15","53487","52853"
"12.10.2018 23:15 - 12.10.2018 23:30","52202","51918"
"12.10.2018 23:30 - 12.10.2018 23:45","50708","50997"
"12.10.2018 23:45 - 13.10.2018 00:00","49780","50334"
"13.10.2018 00:00 - 13.10.2018 00:15","48629","48641"
"13.10.2018 00:15 - 13.10.2018 00:30","47758","47926"
"13.10.2018 00:30 - 13.10.2018 00:45","47209","47230"
"13.10.2018 00:45 - 13.10.2018 01:00","46654","46699"
"13.10.2018 01:00 - 13.10.2018 01:15","46151","45910"
"13.10.2018 01:15 - 13.10.2018 01:30","45422","45622"
"13.10.2018 01:30 - 13.10.2018 01:45","45260","45146"
"13.10.2018 01:45 - 13.10.2018 02:00","44832","44515"
"13.10.2018 02:00 - 13.10.2018 02:15","44436","44233"
"13.10.2018 02:15 - 13.10.2018 02:30","44089","43846"
"13.10.2018 02:30 - 13.10.2018 02:45","44175","43810"
"13.10.2018 02:45 - 13.10.2018 03:00","44078","43649"
