Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2017-10-05;47,5082;48,7157;47,4785;48,4045;;
2017-10-04;47,2596;47,6339;47,0121;47,3199;;
2017-10-02;48,1758;48,2764;47,2791;47,7378;;
2017-09-29;48,3412;48,6398;47,8384;47,8949;;
2017-09-28;48,5848;49,4368;48,0905;48,443;;
2017-09-27;49,6787;49,68;48,7743;48,867;;
2017-09-26;49,5785;49,62;48,5987;48,923;;
2017-09-25;47,4927;49,125;47,3893;49,1075;;
2017-09-22;46,9184;47,194;46,7305;47,1001;;
2017-09-21;46,8657;47,133;46,5967;47,0613;;
2017-09-20;45,8686;46,7183;45,8421;46,6464;;
2017-09-19;46,3216;46,6729;45,8596;45,97;;
2017-09-18;46,6093;46,7991;45,8927;46,5261;;
2017-09-15;46,1717;46,6728;45,8705;46,3823;;
2017-09-14;46,249;47,0829;46,2219;46,7776;;
2017-09-13;45,2606;46,0691;45,1423;45,9826;;
2017-09-12;44,9651;45,5809;44,917;45,4068;;
2017-09-11;45,1084;45,1121;44,3747;44,7572;;
2017-09-08;45,3777;45,4745;44,493;44,5906;;
2017-09-07;45,0975;45,6605;45,0798;45,3945;;
2017-09-06;44,5985;45,4644;44,5985;45,3113;;
2017-09-05;43,9696;45,0823;43,8462;44,8731;;
2017-09-04;43,8766;44,3383;43,6841;43,8461;;
2017-09-01;44,1821;44,3974;43,8402;44,1028;;
2017-08-31;42,882;44,6999;42,7518;44,5954;;
2017-08-30;43,2514;43,3424;42,4927;42,5879;;
2017-08-29;42,7381;42,8428;42,3267;42,6554;;
2017-08-28;43,7277;43,8525;42,8724;42,9068;;
2017-08-25;44,1537;44,238;43,6719;43,8951;;
2017-08-24;44,2468;44,3185;43,458;43,7209;;
2017-08-23;43,5192;44,2898;43,4335;44,2649;;
2017-08-22;43,7824;44,1025;43,4082;43,7922;;
2017-08-21;44,6922;44,8693;43,6572;43,6783;;
2017-08-18;43,4596;44,9061;43,2923;44,8424;;
2017-08-17;43,0803;43,5645;42,7504;43,5034;;
2017-08-16;43,6013;43,7891;42,9128;42,9797;;
2017-08-15;43,2327;43,3357;42,6558;43,1997;;
2017-08-14;44,0292;44,3729;43,1699;43,2326;;
2017-08-11;43,7951;44,2726;43,6092;44,1852;;
2017-08-10;45,1126;45,6864;44,2855;44,3801;;
2017-08-09;44,2437;44,8942;44,1951;44,7553;;
2017-08-08;44,2419;44,5973;43,9013;44,1221;;
2017-08-07;44,3392;44,3484;43,5717;44,1896;;
2017-08-04;43,6858;44,2435;43,365;43,9912;;
2017-08-03;43,8923;44,5711;43,7584;44,0144;;
2017-08-02;43,5026;44,2169;43,3142;44,0472;;
2017-08-01;44,6776;44,8072;43,1227;43,6209;;
2017-07-31;44,7035;44,7775;44,1946;44,4808;;
2017-07-28;43,8752;44,5806;43,8184;44,3914;;
2017-07-27;43,6105;44,1385;43,2627;44,0737;;
2017-07-26;43,5906;43,9562;43,2666;43,681;;
2017-07-25;41,9954;42,9851;41,8536;42,8567;;
2017-07-24;41,5257;42,0509;41,1857;41,9182;;
2017-07-21;42,3314;42,6353;41,3381;41,3499;;
2017-07-20;43,2396;43,6935;42,9767;43,0626;;
2017-07-19;42,2083;43,1366;42,1327;43,1352;;
2017-07-18;41,8766;42,734;41,7812;42,1338;;
2017-07-17;42,773;42,9562;42,2961;42,3712;;
2017-07-14;42,4373;42,9602;42,1953;42,8317;;
2017-07-13;41,7231;42,4781;41,3277;42,2736;;
2017-07-12;42,2265;42,4087;41,429;41,9762;;
2017-07-11;41,3506;41,8668;40,6113;41,6364;;
2017-07-10;41,2211;41,5796;40,505;41,3156;;
2017-07-07;41,6657;41,6918;40,6068;40,9617;;
2017-07-06;42,4157;43,1858;41,9919;42,1247;;
2017-07-05;43,7784;43,9379;42,2496;42,2667;;
2017-07-04;43,5725;43,9495;43,4269;43,7284;;
2017-07-03;43,0143;43,5682;42,7199;43,4828;;
2017-06-30;41,9817;42,5661;41,864;42,559;;
2017-06-29;41,8359;42,2563;41,5967;41,7487;;
2017-06-28;41,1718;41,8313;40,9234;41,7951;;
2017-06-27;40,9834;41,9209;40,9834;41,5451;;
2017-06-26;41,2887;41,4585;40,4779;41,0687;;
2017-06-23;40,8291;41,1124;40,5298;40,8866;;
2017-06-22;40,2587;41,1466;40,12;40,7419;;
2017-06-21;41,4141;41,8562;40,1068;40,116;;
2017-06-20;42,0594;42,3153;40,8099;41,1709;;
2017-06-19;42,2004;42,6358;41,9474;42,0886;;
2017-06-16;42,1819;42,6303;42,1686;42,2987;;
2017-06-15;42,0274;42,2602;41,8476;41,9594;;
2017-06-14;43,1174;43,4381;41,807;41,9708;;
2017-06-13;43,1867;43,4585;42,7125;43,2633;;
2017-06-12;43,1051;43,7636;42,7936;43,2432;;
2017-06-09;42,7684;43,4215;42,4661;43,1488;;
2017-06-08;43,189;43,2592;42,3919;42,7399;;
2017-06-07;44,4551;44,5726;42,8951;43,0229;;
2017-06-06;44,0473;44,3482;43,6314;44,3109;;
2017-06-02;44,5561;44,874;43,6945;44,6619;;
2017-06-01;45,6564;45,8396;45,0306;45,6058;;
2017-05-31;46,1634;46,2744;44,7942;45,2915;;
2017-05-30;47,0021;47,0099;46,2089;46,7662;;
2017-05-29;46,851;47,3239;46,6805;46,9842;;
2017-05-26;46,0726;46,8544;45,6338;46,8361;;
2017-05-25;48,8202;48,9517;46,2669;46,4286;;
2017-05-24;48,7518;48,9897;48,2814;48,4261;;
2017-05-23;47,9851;48,5062;47,7257;48,4752;;
2017-05-22;47,9297;48,3374;47,76;47,9554;;
2017-05-19;47,1911;48,0502;47,1082;47,8519;;
2017-05-18;46,7994;47,335;45,9592;47,2229;;
2017-05-17;46,2869;47,2909;46,1231;47,0336;;
2017-05-16;47,0686;47,3238;46,6913;46,7826;;
2017-05-15;47,0041;47,9263;47,0041;47,4853;;
2017-05-12;46,8533;46,9609;46,3253;46,5807;;
2017-05-11;46,4972;47,0846;46,4972;46,7861;;
2017-05-10;44,9639;46,5014;44,9148;46,461;;
2017-05-09;45,2058;45,6504;44,4815;44,9387;;
2017-05-08;45,2694;45,3166;44,372;44,8947;;
2017-05-05;43,3597;45,2486;43,2902;44,6842;;
2017-05-04;46,3263;46,3406;44,2627;44,2772;;
2017-05-03;46,6131;46,8192;46,0039;46,358;;
2017-05-02;47,0802;47,7736;46,1337;46,3063;;
2017-04-28;47,8567;48,1008;47,244;47,5536;;
2017-04-27;47,995;48,0182;46,911;47,5636;;
2017-04-26;48,166;48,5878;47,6932;48,2355;;
2017-04-25;48,022;48,1209;47,6202;48,0942;;
2017-04-24;48,6588;48,8903;47,9229;48,0677;;
2017-04-21;50,0634;50,226;48,713;48,964;;
2017-04-20;49,9833;50,2594;49,5293;49,7983;;
2017-04-19;51,5618;51,9129;50,0197;50,0695;;
2017-04-18;51,7892;51,9149;51,1389;51,6261;;
2017-04-13;52,5771;52,7219;52,2895;52,3475;;
2017-04-12;53,155;53,4048;52,5733;52,763;;
2017-04-11;52,6537;52,8507;52,2711;52,7475;;
2017-04-10;52,3303;52,9641;52,3303;52,7718;;
2017-04-07;52,178;52,5518;51,4448;51,9602;;
2017-04-06;50,7604;51,5595;50,7555;51,4858;;
2017-04-05;51,0474;51,5779;50,6802;50,9332;;
2017-04-04;49,7127;50,9121;49,514;50,8193;;
2017-04-03;50,1822;50,3699;49,7804;49,9641;;
2017-03-31;49,4043;50,0293;49,2589;50,0099;;
2017-03-30;48,9683;49,5906;48,6098;49,4899;;
2017-03-29;48,0553;48,8153;47,9403;48,814;;
2017-03-28;47,0857;47,8584;46,9799;47,4221;;
2017-03-27;46,3814;46,8131;46,0586;46,6553;;
2017-03-24;47,0569;47,2416;46,8061;47,2027;;
2017-03-23;47,4417;47,5273;46,7898;47,0297;;
2017-03-22;47,1891;47,3264;46,4315;47,1322;;
2017-03-21;48,0828;48,3015;47,0073;47,247;;
2017-03-20;47,9236;48,2849;47,4483;48,0508;;
2017-03-17;48,1238;48,5889;48,0021;48,2234;;
2017-03-16;48,7338;49,0393;48,0427;48,2007;;
2017-03-15;48,5969;48,9346;48,3852;48,8121;;
2017-03-14;48,2631;48,7393;47,2891;47,9067;;
2017-03-13;48,0341;48,4478;47,7788;48,1524;;
2017-03-10;49,4335;49,9438;48,2731;48,6197;;
2017-03-09;50,7007;50,999;48,8554;48,9888;;
2017-03-08;52,765;52,8268;50,9261;50,9465;;
2017-03-07;52,8282;53,5222;52,7942;52,899;;
2017-03-06;52,3583;53,0657;52,2404;52,7896;;
2017-03-03;52,321;52,8681;52,1768;52,6757;;
2017-03-02;53,4972;53,6756;52,4426;52,4717;;
2017-03-01;53,5142;54,0976;53,4264;53,6025;;
2017-02-28;53,3048;53,3322;52,4916;53,2333;;
2017-02-27;53,554;53,8927;53,3807;53,3819;;
2017-02-24;53,3701;53,4144;52,8758;53,1643;;
2017-02-23;53,4535;54,3271;53,3129;53,699;;
2017-02-22;54,1418;54,2044;53,13;53,2827;;
2017-02-21;53,5415;54,4176;53,5331;54,0398;;
2017-02-20;52,7393;53,1326;52,7392;52,8435;;
2017-02-17;52,4196;52,4556;51,7533;52,1927;;
2017-02-16;52,2748;52,783;51,7945;52,3605;;
2017-02-15;52,8055;53,2441;52,6426;52,879;;
2017-02-14;52,3965;53,1158;52,2838;52,8263;;
2017-02-13;53,33;53,3967;52,1471;52,2411;;
2017-02-10;52,4752;53,4809;52,3104;53,3548;;
2017-02-09;51,943;52,2932;51,8112;52,0876;;
2017-02-08;51,3244;52,1646;51,1617;51,7461;;
2017-02-07;52,2318;52,2877;51,2936;51,3791;;
2017-02-06;53,2674;53,2674;51,9566;52,0924;;
2017-02-03;52,9894;53,3023;52,5109;52,743;;
2017-02-02;52,429;53,1137;52,1568;52,5616;;
2017-02-01;51,5152;52,5353;51,3205;52,3616;;
2017-01-31;51,4611;52,4584;51,1416;51,8374;;
2017-01-30;52,0765;52,5263;51,8061;52,1997;;
2017-01-27;52,9603;53,0756;51,6399;51,8979;;
2017-01-26;52,2129;53,0504;51,8692;52,7435;;
2017-01-25;51,7191;52,1392;51,3966;51,7136;;
2017-01-24;52,1372;52,3318;51,6656;52,0228;;
2017-01-23;51,7377;51,8358;51,0363;51,7825;;
2017-01-20;51,1162;52,4766;51,0795;52,1843;;
2017-01-19;50,943;51,3158;50,5676;50,9016;;
2017-01-18;52,1922;52,4022;50,7299;50,8737;;
2017-01-17;52,0943;53,268;52,0664;52,4996;;
2017-01-16;52,3194;52,7817;52,1104;52,5715;;
2017-01-13;52,4674;52,589;51,873;52,0584;;
2017-01-12;51,8409;52,8301;51,6459;52,5703;;
2017-01-11;51,2604;52,9911;51,1768;52,826;;
2017-01-10;52,0914;52,3709;50,994;51,0029;;
2017-01-09;54,0633;54,098;52,5701;52,6767;;
2017-01-06;53,5505;54,2478;53,1935;53,7487;;
2017-01-05;53,7379;54,6024;53,3739;53,9954;;
2017-01-04;53,3225;54,1298;53,0274;54,056;;
2017-01-03;54,9508;56,1859;53,3838;53,6131;;




