Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-08-24;2,97;3,063;2,8886;2,8964;;
2018-08-23;2,9576;3,0644;2,9272;2,9665;;
2018-08-22;2,9809;3,0571;2,9364;2,9705;;
2018-08-21;2,9748;3,0609;2,9493;2,9903;;
2018-08-20;2,9073;2,9566;2,8774;2,9485;;
2018-08-17;2,9135;2,9621;2,9005;2,9492;;
2018-08-16;2,9326;2,9454;2,879;2,9122;;
2018-08-15;2,9607;2,9642;2,915;2,9362;;
2018-08-14;2,9312;2,9781;2,9055;2,9456;;
2018-08-13;2,919;2,9391;2,8888;2,9219;;
2018-08-10;2,9403;2,9516;2,8968;2,9347;;
2018-08-09;2,9522;2,9611;2,9209;2,9439;;
2018-08-08;2,8816;2,957;2,8687;2,9372;;
2018-08-07;2,8618;2,9085;2,8418;2,8861;;
2018-08-06;2,8311;2,8719;2,8085;2,8431;;
2018-08-03;2,8252;2,8671;2,8011;2,8401;;
2018-08-02;2,7389;2,8216;2,721;2,8043;;
2018-08-01;2,7856;2,7856;2,7334;2,749;;
2018-07-31;2,7888;2,8204;2,76;2,7797;;
2018-07-30;2,7763;2,817;2,7559;2,7954;;
2018-07-27;2,762;2,8045;2,7341;2,7721;;
2018-07-26;2,7631;2,775;2,7326;2,7534;;
2018-07-25;2,7449;2,7696;2,7067;2,7571;;
2018-07-24;2,6855;2,7345;2,6684;2,7174;;
2018-07-23;2,6999;2,7262;2,6774;2,6849;;
2018-07-20;2,7685;2,7685;2,7179;2,7256;;
2018-07-19;2,7178;2,7713;2,6591;2,7385;;
2018-07-18;2,7444;2,7457;2,6796;2,7053;;
2018-07-17;2,7783;2,7783;2,6974;2,7295;;
2018-07-16;2,7545;2,7729;2,7113;2,7518;;
2018-07-13;2,7898;2,8182;2,7244;2,7541;;
2018-07-12;2,8245;2,8245;2,7588;2,7909;;
2018-07-11;2,7859;2,842;2,7433;2,8258;;
2018-07-10;2,8088;2,8243;2,7639;2,7745;;
2018-07-09;2,8568;2,858;2,7842;2,8249;;
2018-07-06;2,8442;2,8595;2,7864;2,8535;;
2018-07-05;2,8249;2,8606;2,7988;2,8249;;
2018-07-04;2,8591;2,8812;2,7971;2,8545;;
2018-07-03;2,8536;2,8799;2,823;2,8642;;
2018-07-02;2,896;2,9132;2,828;2,8538;;
2018-06-29;2,9278;2,9331;2,8699;2,9173;;
2018-06-28;2,9663;3,0145;2,9097;2,9492;;
2018-06-27;2,9497;2,9922;2,9283;2,9763;;
2018-06-26;2,9272;2,944;2,8658;2,9348;;
2018-06-25;2,8975;2,9431;2,8656;2,9159;;
2018-06-22;2,9794;2,9877;2,8934;2,9396;;
2018-06-21;2,9764;2,9995;2,9253;2,9994;;
2018-06-20;2,9289;2,9831;2,8858;2,9722;;
2018-06-19;2,9373;2,9533;2,8673;2,9173;;
2018-06-18;3,0321;3,0499;2,9276;2,9695;;
2018-06-15;2,9796;3,044;2,9462;3,0396;;
2018-06-14;2,9469;2,9879;2,8935;2,9691;;
2018-06-13;2,9233;2,9856;2,8777;2,9553;;
2018-06-12;2,9639;2,9795;2,8841;2,9325;;
2018-06-11;2,9326;2,9548;2,9036;2,9493;;
2018-06-08;2,9059;2,9201;2,8533;2,9105;;
2018-06-07;2,91;2,9715;2,8835;2,9331;;
2018-06-06;2,9054;2,9134;2,8623;2,8997;;
2018-06-05;2,9135;2,9214;2,863;2,8888;;
2018-06-04;2,9617;2,9812;2,9166;2,9299;;
2018-06-01;2,9508;2,9962;2,9224;2,9743;;
2018-05-31;2,8914;2,9818;2,8752;2,9577;;
2018-05-30;2,8854;2,9092;2,8611;2,8964;;
2018-05-29;2,9733;2,9847;2,8558;2,9016;;
2018-05-28;2,9429;2,9966;2,9237;2,9664;;
2018-05-25;2,9571;2,9834;2,9367;2,961;;
2018-05-24;2,9603;2,991;2,928;2,9675;;
2018-05-23;2,8987;2,9746;2,8842;2,9715;;
2018-05-22;2,8105;2,9227;2,7931;2,9071;;
2018-05-18;2,8388;2,869;2,8204;2,8546;;
2018-05-17;2,819;2,8589;2,7709;2,8546;;
2018-05-16;2,8159;2,834;2,7802;2,8033;;
2018-05-15;2,8324;2,8575;2,8107;2,8575;;
2018-05-14;2,8063;2,8532;2,7884;2,8532;;
2018-05-11;2,806;2,8245;2,7792;2,8152;;
2018-05-10;2,7121;2,8254;2,696;2,8141;;
2018-05-09;2,7381;2,7522;2,7139;2,7416;;
2018-05-08;2,7321;2,7614;2,697;2,733;;
2018-05-07;2,7179;2,7676;2,6812;2,7362;;
2018-05-04;2,7329;2,7406;2,6894;2,7042;;
2018-05-03;2,7525;2,7632;2,6862;2,7203;;
2018-05-02;2,7901;2,8083;2,7286;2,76;;
2018-04-30;2,761;2,7765;2,7135;2,752;;
2018-04-27;2,8131;2,8294;2,7533;2,7726;;
2018-04-26;2,8021;2,842;2,7875;2,8326;;
2018-04-25;2,7991;2,8185;2,773;2,8014;;
2018-04-24;2,7514;2,8423;2,7416;2,809;;
2018-04-23;2,7502;2,7691;2,7195;2,7625;;
2018-04-20;2,6851;2,7608;2,6686;2,7426;;
2018-04-19;2,748;2,7642;2,6535;2,6642;;
2018-04-18;2,7296;2,7975;2,7176;2,7486;;
2018-04-17;2,7175;2,7715;2,7022;2,7377;;
2018-04-16;2,7397;2,7853;2,7208;2,7573;;
2018-04-13;2,6903;2,7608;2,6661;2,7321;;
2018-04-12;2,6513;2,7035;2,6387;2,6847;;
2018-04-11;2,6654;2,6959;2,6256;2,6642;;
2018-04-10;2,6981;2,727;2,6352;2,6654;;
2018-04-09;2,6785;2,7158;2,6478;2,7042;;
2018-04-06;2,6875;2,7381;2,67;2,7137;;
2018-04-05;2,6773;2,7249;2,6562;2,6927;;
